"","reference_period_qq","metcode","dweltype","mkttycd","date_pbi","metro","total_completions","completions_no_accsuite","completions_accsuite","num_structures","unitsperstructure","avgstorycount","avglengthofconstr","avgpermit_to_start_time","bachelor_units","one_bedrooms","two_bedrooms","three_bedrooms","four_bedrooms","tot_units","total_avg_unitsize_sqm","total_avg_unitsize_sqft","total_avg_price","total_min_price","total_max_price","ref_yy","ref_qq","population","comp_per_10kpop"
"12029","2013-1","0340",4,2,"March 31, 2013","EDMONTON",20,NA,NA,3,6.66666666666667,0,5.66666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1,"1276549.2200000002",0.156672376486979
"12030","2013-1","0340",4,3,"March 31, 2013","EDMONTON",179,NA,NA,37,4.83783783783784,0,11.7027027027027,1.1,NA,NA,23,138,2,163,113.337423312883,1219.95269079755,294918.233128834,239900,349900,2013,1,"1276549.2200000002",1.40221776955847
"12031","2013-1","0580",2,1,"March 31, 2013","HALIFAX",32,NA,NA,16,2,0,5.875,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1,"405758.281",0.788646874221157
"12032","2013-1","0580",5,2,"March 31, 2013","HALIFAX",162,NA,NA,4,40.5,4,15,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1,"405758.281",3.99252480074461
"12033","2013-1","0610",1,1,"March 31, 2013","HAMILTON",223,NA,NA,223,1,0,7.13106796116505,1.16143497757848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1,"753037.3130000001",2.96134064209379
"12034","2013-1","0610",1,3,"March 31, 2013","HAMILTON",1,NA,NA,1,1,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1,"753037.3130000001",0.0132795544488511
"12035","2013-1","0610",2,1,"March 31, 2013","HAMILTON",12,NA,NA,6,2,0,6.5,3.83333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1,"753037.3130000001",0.159354653386213
"12036","2013-1","0610",4,3,"March 31, 2013","HAMILTON",47,NA,NA,8,5.875,0,10.75,0.875,NA,NA,NA,9,NA,9,0,0,284344.444444444,279900,289900,2013,1,"753037.3130000001",0.624139059096
"12037","2013-1","1060",2,1,"March 31, 2013","MONTRÉAL",136,NA,NA,68,2,0,6.671875,-0.952380952380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1,"4070432",0.334116870150392
"12038","2013-1","1060",4,3,"March 31, 2013","MONTRÉAL",37,NA,NA,8,4.625,2.625,11.375,-0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1,"4070432",0.0908994426144449
"12039","2013-1","1060",5,1,"March 31, 2013","MONTRÉAL",60,NA,NA,30,2,1.1,10.5357142857143,0,NA,NA,1,NA,NA,1,0,0,3e+05,3e+05,3e+05,2013,1,"4070432",0.147404501536938
"12040","2013-1","1060",5,4,"March 31, 2013","MONTRÉAL",67,NA,NA,1,67,6,31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1,"4070432",0.164601693382914
"12041","2013-1","1265",2,1,"March 31, 2013","OTTAWA",66,NA,NA,33,2,0,7.06060606060606,0.545454545454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1,"981215.42358472",0.67263516668826
"12042","2013-1","1265",4,1,"March 31, 2013","OTTAWA",349,NA,NA,69,5.05797101449275,0.0289855072463768,8.36231884057971,0.449275362318841,NA,NA,42,293,14,349,92.3037249283668,993.548064756447,318338.338108883,250990,3234990,2013,1,"981215.42358472",3.55681322991216
"12043","2013-1","1400",2,1,"March 31, 2013","QUÉBEC",130,NA,NA,65,2,0,4.02564102564103,1.61666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1,"789949.156",1.64567553509735
"12044","2013-1","1400",2,3,"March 31, 2013","QUÉBEC",2,NA,NA,1,2,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1,"789949.156",0.0253180851553438
"12045","2013-1","1400",4,2,"March 31, 2013","QUÉBEC",9,NA,NA,2,4.5,2,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1,"789949.156",0.113931383199047
"12046","2013-1","1700",4,3,"March 31, 2013","SASKATOON",43,NA,NA,8,5.375,0,8.25,1,NA,NA,7,35,NA,42,0,0,304280.952380952,259900,345900,2013,1,"288830.031",1.48876485769584
"12047","2013-1","1700",5,3,"March 31, 2013","SASKATOON",146,NA,NA,14,10.4285714285714,2.35714285714286,9.5,3.14285714285714,NA,NA,18,56,NA,74,5.67567567567568,61.0924054054054,233802.702702703,169000,253000,2013,1,"288830.031",5.05487602845564
"12048","2013-1","2270",1,1,"March 31, 2013","TORONTO",2344,NA,NA,2344,1,0,9.16688510266492,1.71012006861063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1,"5941184.75",3.94534103656682
"12049","2013-1","2270",1,3,"March 31, 2013","TORONTO",13,NA,NA,13,1,0,5.92307692307692,0.538461538461538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1,"5941184.75",0.0218811576260105
"12050","2013-1","2270",5,2,"March 31, 2013","TORONTO",476,NA,NA,4,119,6.5,13.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1,"5941184.75",0.801187002306232
"12051","2013-1","2410",1,1,"March 31, 2013","VANCOUVER",856,NA,NA,856,1,0,9.71360946745562,0.539719626168224,NA,NA,NA,NA,2,2,417,4488.5463,1959000,1130000,2788000,2013,1,"2464721.38",3.473009188568
"12052","2013-1","2410",1,2,"March 31, 2013","VANCOUVER",75,NA,NA,75,1,0,7.51388888888889,1.38666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1,"2464721.38",0.304294029372196
"12053","2013-1","2410",2,1,"March 31, 2013","VANCOUVER",64,NA,NA,32,2,0,8.09375,1.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1,"2464721.38",0.259664238397607
"12054","2013-1","2410",2,3,"March 31, 2013","VANCOUVER",14,NA,NA,7,2,0,41.7142857142857,4.14285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1,"2464721.38",0.0568015521494766
"12055","2013-1","2410",5,2,"March 31, 2013","VANCOUVER",444,NA,NA,245,1.81224489795918,1.22040816326531,9.51028806584362,-7.85714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1,"2464721.38",1.8014206538834
"12056","2013-1","2440",1,1,"March 31, 2013","VICTORIA",174,NA,NA,174,1,0,10.2774566473988,0.626436781609195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1,"365606.688",4.75921271987235
"12057","2013-1","2440",1,3,"March 31, 2013","VICTORIA",3,NA,NA,3,1,0,16.6666666666667,1.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1,"365606.688",0.082055391721937
"12058","2013-1","2440",2,2,"March 31, 2013","VICTORIA",2,NA,NA,2,1,0,27.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1,"365606.688",0.0547035944812913
"12059","2013-1","2440",2,3,"March 31, 2013","VICTORIA",2,NA,NA,1,2,0,24,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1,"365606.688",0.0547035944812913
"12060","2013-1","2680",1,3,"March 31, 2013","WINNIPEG",2,NA,NA,2,1,0,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1,"767714.563",0.0260513489829422
"12061","2013-1","2680",2,1,"March 31, 2013","WINNIPEG",24,NA,NA,12,2,0,6.41666666666667,0.166666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1,"767714.563",0.312616187795307
"12062","2013-1","2680",2,3,"March 31, 2013","WINNIPEG",2,NA,NA,1,2,0,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1,"767714.563",0.0260513489829422
"12063","2013-1","2680",5,3,"March 31, 2013","WINNIPEG",86,NA,NA,4,21.5,3.5,24.25,1,NA,1,19,NA,NA,20,4.95,53.281305,271120.9,227143,360000,2013,1,"767714.563",1.12020800626652
"12064","2013-2","0140",4,1,"June 30, 2013","CALGARY",12,NA,NA,3,4,0,36.6666666666667,0,NA,NA,4,8,NA,12,0,0,288233.333333333,250500,348000,2013,2,"1360841.1300000001",0.0881807562650609
"12065","2013-2","0340",2,2,"June 30, 2013","EDMONTON",2,NA,NA,1,2,0,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2,"1286473.53",0.0155463750583349
"12066","2013-2","0340",2,3,"June 30, 2013","EDMONTON",34,NA,NA,17,2,0,9.64705882352941,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2,"1286473.53",0.264288375991693
"12067","2013-2","0580",1,1,"June 30, 2013","HALIFAX",207,NA,NA,207,1,0,8.88557213930348,1.21739130434783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2,"406108.969",5.09715410890125
"12068","2013-2","0610",1,1,"June 30, 2013","HAMILTON",291,NA,NA,291,1,0,6.95390070921986,1.17525773195876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2,"754175.1880000001",3.8585199384735
"12069","2013-2","0610",2,1,"June 30, 2013","HAMILTON",26,NA,NA,13,2,0,7.84615384615385,1.46153846153846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2,"754175.1880000001",0.344747485911722
"12070","2013-2","0610",4,1,"June 30, 2013","HAMILTON",51,NA,NA,8,6.375,0,7.125,0.375,NA,NA,NA,5,NA,5,0,0,299900,289900,319900,2013,2,"754175.1880000001",0.676235453134531
"12071","2013-2","1060",2,1,"June 30, 2013","MONTRÉAL",159,NA,NA,80,1.9875,0,6.49315068493151,-0.936507936507937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2,"4077693.5",0.389926314962123
"12072","2013-2","1060",4,3,"June 30, 2013","MONTRÉAL",9,NA,NA,2,4.5,0,6.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2,"4077693.5",0.0220713008469126
"12073","2013-2","1060",5,1,"June 30, 2013","MONTRÉAL",26,NA,NA,12,2.16666666666667,1.75,9.83333333333333,-0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2,"4077693.5",0.0637615357799697
"12074","2013-2","1265",2,1,"June 30, 2013","OTTAWA",74,NA,NA,37,2,0,6.96875,1.40540540540541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2,"983537.026489281",0.752386519337678
"12075","2013-2","1265",4,1,"June 30, 2013","OTTAWA",336,NA,NA,69,4.8695652173913,0.159420289855072,9.20289855072464,0.739130434782609,NA,NA,32,292,5,329,137.121580547112,1475.96298085106,321038.20668693,248900,592500,2013,2,"983537.026489281",3.41624149320892
"12076","2013-2","1265",5,3,"June 30, 2013","OTTAWA",533,NA,NA,17,31.3529411764706,4.47058823529412,14.8823529411765,1.58823529411765,NA,177,336,4,NA,517,82.5705996131528,888.781677176015,297956.402321083,175900,769600,2013,2,"983537.026489281",5.41921641631057
"12077","2013-2","1400",2,1,"June 30, 2013","QUÉBEC",152,NA,NA,76,2,0,4.31111111111111,1.75757575757576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2,"791254.594",1.9209999051203
"12078","2013-2","1490",1,3,"June 30, 2013","REGINA",1,NA,NA,1,1,0,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2,"233009.125",0.042916774182127
"12079","2013-2","1490",4,2,"June 30, 2013","REGINA",5,NA,NA,1,5,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2,"233009.125",0.214583870910635
"12080","2013-2","1490",4,3,"June 30, 2013","REGINA",48,NA,NA,9,5.33333333333333,0,10.8888888888889,0,NA,NA,32,12,NA,44,47.7272727272727,513.731590909091,282073.727272727,204900,4e+05,2013,2,"233009.125",2.0600051607421
"12081","2013-2","1700",1,1,"June 30, 2013","SASKATOON",446,NA,NA,446,1,0,6.82022471910112,1.04943820224719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2,"290452.719",15.3553391249197
"12082","2013-2","1700",1,2,"June 30, 2013","SASKATOON",1,NA,NA,1,1,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2,"290452.719",0.0344290114908513
"12083","2013-2","1700",1,3,"June 30, 2013","SASKATOON",5,NA,NA,5,1,0,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2,"290452.719",0.172145057454256
"12084","2013-2","2270",1,3,"June 30, 2013","TORONTO",12,NA,NA,12,1,0,5.58333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2,"5958683.25",0.0201386774502572
"12085","2013-2","2410",2,3,"June 30, 2013","VANCOUVER",32,NA,NA,16,2,0,11.125,1.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2,"2476249.63",0.129227682105701
"12086","2013-2","2410",4,3,"June 30, 2013","VANCOUVER",475,NA,NA,79,6.0126582278481,0.164556962025316,10.2692307692308,1.37974683544304,NA,NA,62,102,5,169,61.8284023668639,665.514740236687,476363.059171598,304900,1063000,2013,2,"2476249.63",1.9182234062565
"12087","2013-2","2410",5,2,"June 30, 2013","VANCOUVER",884,NA,NA,326,2.71165644171779,1.37116564417178,9.21604938271605,-5.60736196319018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2,"2476249.63",3.56991471816999
"12088","2013-2","2440",1,1,"June 30, 2013","VICTORIA",114,NA,NA,114,1,0,8.36036036036036,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2,"367019.313",3.10610357444596
"12089","2013-2","2440",1,2,"June 30, 2013","VICTORIA",1,NA,NA,1,1,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2,"367019.313",0.0272465225828593
"12090","2013-2","2440",2,1,"June 30, 2013","VICTORIA",15,NA,NA,8,1.875,0,6.625,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2,"367019.313",0.408697838742889
"12091","2013-2","2440",2,2,"June 30, 2013","VICTORIA",3,NA,NA,2,1.5,0,22.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2,"367019.313",0.0817395677485778
"12092","2013-2","2680",1,1,"June 30, 2013","WINNIPEG",555,NA,NA,555,1,0,6.57610789980732,1.19565217391304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2,"770258.938",7.20536916379152
"12093","2013-2","2680",1,3,"June 30, 2013","WINNIPEG",1,NA,NA,1,1,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2,"770258.938",0.0129826471419667
"12094","2013-2","2680",2,3,"June 30, 2013","WINNIPEG",10,NA,NA,5,2,0,8.2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2,"770258.938",0.129826471419667
"12095","2013-2","2680",5,3,"June 30, 2013","WINNIPEG",47,NA,NA,2,23.5,3.5,12.5,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2,"770258.938",0.610184415672435
"12096","2013-3","0140",1,1,"September 30, 2013","CALGARY",1602,NA,NA,1602,1,0,6.03956604977664,0.306709265175719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,3,"1373362.25",11.6648029316373
"12097","2013-3","0140",4,3,"September 30, 2013","CALGARY",359,NA,NA,65,5.52307692307692,0,8.78461538461539,2.39393939393939,NA,NA,173,186,NA,359,101.693593314763,1094.61966908078,318966.579387187,168500,934458,2013,3,"1373362.25",2.61402262949925
"12098","2013-3","0340",2,3,"September 30, 2013","EDMONTON",48,NA,NA,24,2,0,7.34782608695652,0.260869565217391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,3,"1299324.09",0.369422843533979
"12099","2013-3","0340",4,1,"September 30, 2013","EDMONTON",36,NA,NA,9,4,0,7.33333333333333,0.166666666666667,NA,NA,NA,20,NA,20,77,828.8203,308730,297900,334000,2013,3,"1299324.09",0.277067132650484
"12100","2013-3","0580",4,2,"September 30, 2013","HALIFAX",12,NA,NA,2,6,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,3,"406591.594",0.295136450853433
"12101","2013-3","0580",4,3,"September 30, 2013","HALIFAX",12,NA,NA,2,6,0,17.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,3,"406591.594",0.295136450853433
"12102","2013-3","0610",1,3,"September 30, 2013","HAMILTON",6,NA,NA,6,1,0,5.5,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,3,"755268.594",0.0794419369170804
"12103","2013-3","0610",4,1,"September 30, 2013","HAMILTON",186,NA,NA,28,6.64285714285714,0,8.42857142857143,0.0357142857142857,NA,NA,NA,18,1,19,9.10526315789474,98.0081421052631,298852.631578947,289900,340000,2013,3,"755268.594",2.46270004442949
"12104","2013-3","0610",4,3,"September 30, 2013","HAMILTON",88,NA,NA,14,6.28571428571429,0,8.64285714285714,0.357142857142857,NA,NA,NA,13,NA,13,0,0,278030.769230769,265000,299900,2013,3,"755268.594",1.16514840811718
"12105","2013-3","1060",5,3,"September 30, 2013","MONTRÉAL",2918,NA,NA,226,12.9115044247788,3.05752212389381,9.18181818181818,-1.42285714285714,5,110,259,66,5,445,18.9415730337079,203.885197977528,279170.853932584,140000,463029,2013,3,"4085024.81",7.14316347077461
"12106","2013-3","1265",2,1,"September 30, 2013","OTTAWA",116,NA,NA,58,2,0,8.76086956521739,2.25862068965517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,3,"985783.3661492",1.17672912714215
"12107","2013-3","1265",5,1,"September 30, 2013","OTTAWA",16,NA,NA,1,16,3,7,0,NA,NA,NA,16,NA,16,0,0,197900,188900,206900,2013,3,"985783.3661492",0.162307465812711
"12108","2013-3","1265",5,2,"September 30, 2013","OTTAWA",69,NA,NA,11,6.27272727272727,2.09090909090909,13.6363636363636,4.36363636363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,3,"985783.3661492",0.699950946317314
"12109","2013-3","1400",2,1,"September 30, 2013","QUÉBEC",128,NA,NA,64,2,0,4.94594594594595,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,3,"792563.281",1.61501299730286
"12110","2013-3","1400",4,1,"September 30, 2013","QUÉBEC",35,NA,NA,6,5.83333333333333,2,6.75,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,3,"792563.281",0.441605116450001
"12111","2013-3","1400",5,3,"September 30, 2013","QUÉBEC",823,NA,NA,63,13.0634920634921,3.14285714285714,6.33962264150943,2.5,NA,NA,NA,NA,34,34,0,0,750000,750000,750000,2013,3,"792563.281",10.3840288810957
"12112","2013-3","1490",2,1,"September 30, 2013","REGINA",58,NA,NA,29,2,0,8.55172413793103,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,3,"234267.90600000002",2.47579794391469
"12113","2013-3","1490",2,3,"September 30, 2013","REGINA",2,NA,NA,1,2,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,3,"234267.90600000002",0.08537234289361
"12114","2013-3","1490",5,2,"September 30, 2013","REGINA",236,NA,NA,14,16.8571428571429,2,10.7142857142857,0.444444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,3,"234267.90600000002",10.073936461446
"12115","2013-3","1700",1,3,"September 30, 2013","SASKATOON",1,NA,NA,1,1,0,7,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,3,"292045.46900000004",0.0342412434414451
"12116","2013-3","1700",2,1,"September 30, 2013","SASKATOON",28,NA,NA,14,2,0,7.91666666666667,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,3,"292045.46900000004",0.958754816360462
"12117","2013-3","1700",4,1,"September 30, 2013","SASKATOON",12,NA,NA,3,4,0,12.3333333333333,1.66666666666667,NA,NA,NA,12,NA,12,0,0,285083.333333333,262900,339000,2013,3,"292045.46900000004",0.410894921297341
"12118","2013-3","1700",5,2,"September 30, 2013","SASKATOON",232,NA,NA,7,33.1428571428571,2.85714285714286,7.57142857142857,2.28571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,3,"292045.46900000004",7.94396847841526
"12119","2013-3","2270",1,1,"September 30, 2013","TORONTO",2587,NA,NA,2587,1,0,9.46762018275725,1.80588919023634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,3,"5976805.91",4.32839887885869
"12120","2013-3","2410",1,3,"September 30, 2013","VANCOUVER",15,NA,NA,15,1,0,6.86666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,3,"2491124.44",0.0602137723798334
"12121","2013-3","2410",2,1,"September 30, 2013","VANCOUVER",84,NA,NA,42,2,0,7.95238095238095,1.02380952380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,3,"2491124.44",0.337197125327067
"12122","2013-3","2410",2,3,"September 30, 2013","VANCOUVER",38,NA,NA,19,2,0,10.5625,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,3,"2491124.44",0.152541556695578
"12123","2013-3","2410",4,3,"September 30, 2013","VANCOUVER",601,NA,NA,107,5.61682242990654,0.224299065420561,8.72897196261682,2.36448598130841,NA,1,20,217,13,251,79.4820717131474,855.537071713147,465150.932270916,315000,739000,2013,3,"2491124.44",2.41256514668533
"12124","2013-3","2440",2,3,"September 30, 2013","VICTORIA",2,NA,NA,1,2,0,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,3,"368146.844",0.0543261481823269
"12125","2013-3","2680",1,1,"September 30, 2013","WINNIPEG",812,NA,NA,812,1,0,5.88933333333333,1.38737623762376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,3,"773247.2189999999",10.5011693549977
"12126","2013-3","2680",1,3,"September 30, 2013","WINNIPEG",5,NA,NA,5,1,0,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,3,"773247.2189999999",0.0646623728756016
"12127","2013-3","2680",2,3,"September 30, 2013","WINNIPEG",10,NA,NA,5,2,0,6.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,3,"773247.2189999999",0.129324745751203
"12128","2013-4","0140",2,3,"December 31, 2013","CALGARY",6,NA,NA,3,2,0,9,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,4,"1382962.75",0.0433851164827108
"12129","2013-4","0140",4,3,"December 31, 2013","CALGARY",357,NA,NA,62,5.75806451612903,0,8.40983606557377,1.94736842105263,NA,4,166,167,NA,337,81.7833827893175,880.308154005935,303220.543026706,174900,739000,2013,4,"1382962.75",2.58141443072129
"12130","2013-4","0140",5,2,"December 31, 2013","CALGARY",274,NA,NA,2,137,4,18.5,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,4,"1382962.75",1.98125365271046
"12131","2013-4","0140",5,3,"December 31, 2013","CALGARY",528,NA,NA,26,20.3076923076923,2.5,10,3.6875,NA,68,373,60,NA,501,43.9520958083832,473.095964071856,234669.570858283,135000,1039500,2013,4,"1382962.75",3.81789025047855
"12132","2013-4","0340",1,2,"December 31, 2013","EDMONTON",7,NA,NA,7,1,0,9,48.7142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,4,"1308524.16",0.0534953821563371
"12133","2013-4","0340",2,3,"December 31, 2013","EDMONTON",40,NA,NA,20,2,0,13.7,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,4,"1308524.16",0.305687898036212
"12134","2013-4","0340",5,3,"December 31, 2013","EDMONTON",576,NA,NA,13,44.3076923076923,3.07692307692308,11.5,-3.4,NA,175,375,10,NA,560,76.8964285714286,827.7054675,213578.560714286,129900,511000,2013,4,"1308524.16",4.40190573172145
"12135","2013-4","0580",4,2,"December 31, 2013","HALIFAX",8,NA,NA,2,4,0,11,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,4,"406925.656",0.196596107471779
"12136","2013-4","0580",4,3,"December 31, 2013","HALIFAX",6,NA,NA,1,6,0,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,4,"406925.656",0.147447080603834
"12137","2013-4","0580",5,2,"December 31, 2013","HALIFAX",504,NA,NA,8,63,5.625,17.75,1.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,4,"406925.656",12.3855547707221
"12138","2013-4","0610",1,1,"December 31, 2013","HAMILTON",319,NA,NA,319,1,0,6.03246753246753,1.03761755485893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,4,"756380.1560000001",4.2174559640351
"12139","2013-4","0610",2,1,"December 31, 2013","HAMILTON",20,NA,NA,10,2,0,7.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,4,"756380.1560000001",0.264417301820382
"12140","2013-4","0610",4,3,"December 31, 2013","HAMILTON",106,NA,NA,16,6.625,0.5625,9.73333333333333,1.8,NA,NA,NA,6,NA,6,0,0,293233.333333333,289900,299900,2013,4,"756380.1560000001",1.40141169964803
"12141","2013-4","1060",1,1,"December 31, 2013","MONTRÉAL",787,NA,NA,787,1,0,5.66350710900474,-1.35840707964602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,4,"4091132.19",1.92367286963661
"12142","2013-4","1060",2,1,"December 31, 2013","MONTRÉAL",202,NA,NA,101,2,0,7.32967032967033,-1.52873563218391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,4,"4091132.19",0.49375085091054
"12143","2013-4","1060",2,2,"December 31, 2013","MONTRÉAL",2,NA,NA,1,2,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,4,"4091132.19",0.00488862228624297
"12144","2013-4","1060",4,1,"December 31, 2013","MONTRÉAL",132,NA,NA,27,4.88888888888889,1.66666666666667,9.15384615384615,-2.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,4,"4091132.19",0.322649070892036
"12145","2013-4","1060",5,4,"December 31, 2013","MONTRÉAL",50,NA,NA,1,50,2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,4,"4091132.19",0.122215557156074
"12146","2013-4","1265",4,1,"December 31, 2013","OTTAWA",423,NA,NA,87,4.86206896551724,0,8.77464788732394,3.33333333333333,NA,NA,37,361,9,407,142.980343980344,1539.02612457002,315336.501228501,208900,446900,2013,4,"988064",4.28109920005182
"12147","2013-4","1265",5,3,"December 31, 2013","OTTAWA",367,NA,NA,12,30.5833333333333,4.08333333333333,11,7.16666666666667,NA,171,125,53,4,353,77.8300283286119,837.754641926345,287101.688385269,209490,427900,2013,4,"988064",3.71433429413479
"12148","2013-4","1400",2,1,"December 31, 2013","QUÉBEC",109,NA,NA,55,1.98181818181818,0,5.64516129032258,1.01851851851852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,4,"793815.969",1.37311422617652
