"reference_period_qq","metcode","date_pbi","metro","total_completions","completions_no_accsuite","completions_accsuite","num_structures","unitsperstructure","avgstorycount","avglengthofconstr","ref_qq","ref_yy","population","comp_per_10kpop"
"2019-1","1060","March 31, 2019","MONTRÉAL",3663,3609,54,761,4.81340341655716,0.679369250985545,5.56636005256242,"1","2019",4341854.97,8.43648630668103
"2019-1","0580","March 31, 2019","HALIFAX",529,NA,NA,203,2.60591133004926,0.187192118226601,7.06403940886699,NA,NA,NA,NA
"2019-1","2440","March 31, 2019","VICTORIA",487,407,80,344,1.4156976744186,0.0494186046511628,9.67151162790698,"1","2019",404282,12.0460470661568
"2019-1","1490","March 31, 2019","REGINA",348,339,9,103,3.37864077669903,0.252427184466019,7.93203883495146,"1","2019",261425.344,13.3116397467569
"2019-1","0140","March 31, 2019","CALGARY",2495,2473,22,1056,2.36268939393939,0.110795454545455,7.17992424242424,NA,NA,NA,NA
"2019-1","2680","March 31, 2019","WINNIPEG",1168,1160,8,549,2.12750455373406,0.0801457194899818,7.48998178506375,"1","2019",845718.625,13.8107399491172
"2019-1","2410","March 31, 2019","VANCOUVER",4611,4188,423,1629,2.83057090239411,0.133210558624923,12.2983425414365,"1","2019",2715192.59,16.9822207713082
"2019-2","1700","June 30, 2019","SASKATOON",543,518,25,211,2.57345971563981,0.180094786729858,6.99052132701422,"2","2019",333031.063,16.3047853587159
"2019-2","0140","June 30, 2019","CALGARY",2689,2672,17,1247,2.15637530072173,0.0713712910986367,7.08259823576584,NA,NA,NA,NA
"2019-2","1400","June 30, 2019","QUÉBEC",1780,1774,6,309,5.76051779935275,0.521035598705502,4.74757281553398,"2","2019",828082.063,21.495454128681
"2019-2","1060","June 30, 2019","MONTRÉAL",6180,6106,74,1066,5.79737335834897,0.847091932457786,5.95966228893058,"2","2019",4352405.78,14.1990437297875
"2019-2","2440","June 30, 2019","VICTORIA",1100,1034,66,300,3.66666666666667,0.263333333333333,11.2866666666667,"2","2019",405864.5,27.102641398792
"2019-2","0610","June 30, 2019","HAMILTON",787,NA,NA,265,2.96981132075472,0.135849056603774,7.81509433962264,NA,NA,NA,NA
"2019-2","1265","June 30, 2019","OTTAWA",1617,1615,2,817,1.97919216646267,0.0685434516523868,7.47246022031824,"2","2019",1078206.449,14.9971278830665
"2019-2","0340","June 30, 2019","EDMONTON",2037,2013,24,1342,1.51788375558867,0.0163934426229508,7.01192250372578,NA,NA,NA,NA
"2019-2","0580","June 30, 2019","HALIFAX",774,NA,NA,216,3.58333333333333,0.226851851851852,8.59259259259259,NA,NA,NA,NA
"2019-2","2680","June 30, 2019","WINNIPEG",890,880,10,466,1.90987124463519,0.0493562231759657,7.28326180257511,"2","2019",847790.375,10.4978780869033
"2019-2","2270","June 30, 2019","TORONTO",6992,NA,NA,2280,3.06666666666667,0.135964912280702,10.6263157894737,"2","2019",6502945,10.7520515704808
"2019-2","2410","June 30, 2019","VANCOUVER",6875,6378,497,1768,3.88857466063348,0.270927601809955,11.9909502262443,"2","2019",2725338.66,25.2262227109786
"2019-2","1490","June 30, 2019","REGINA",195,189,6,81,2.40740740740741,0.148148148148148,7.80246913580247,"2","2019",262194.906,7.43721542782376
"2019-3","0610","September 30, 2019","HAMILTON",436,NA,NA,143,3.04895104895105,0.118881118881119,10.1958041958042,NA,NA,NA,NA
"2019-3","1060","September 30, 2019","MONTRÉAL",8536,8443,93,1369,6.23520818115413,0.808619430241052,5.95617238860482,"3","2019",4369951.13,19.5333992213318
"2019-3","0580","September 30, 2019","HALIFAX",397,NA,NA,197,2.01522842639594,0.0609137055837563,8.19289340101523,NA,NA,NA,NA
"2019-3","1700","September 30, 2019","SASKATOON",327,295,32,219,1.49315068493151,0.0410958904109589,7.89497716894977,"3","2019",335256.906,9.75371406666862
"2019-3","2270","September 30, 2019","TORONTO",7908,7907,1,1599,4.94559099437148,0.307692307692308,12.2989368355222,"3","2019",6533614.56,12.1035606361205
"2019-3","2440","September 30, 2019","VICTORIA",1104,1036,68,290,3.80689655172414,0.193103448275862,11.2413793103448,"3","2019",407415.844,27.0976206806528
"2019-3","2680","September 30, 2019","WINNIPEG",1150,1133,17,520,2.21153846153846,0.101923076923077,7.51346153846154,"3","2019",849461.156,13.5379939609622
"2019-3","0340","September 30, 2019","EDMONTON",2540,2484,56,1321,1.92278576835731,0.0431491294473883,7.32626797880394,NA,NA,NA,NA
"2019-3","1490","September 30, 2019","REGINA",168,158,10,113,1.48672566371681,0.0884955752212389,9.33628318584071,"3","2019",262896.344,6.39035132417056
"2019-3","0140","September 30, 2019","CALGARY",3122,3087,35,1222,2.55482815057283,0.113747954173486,7.08265139116203,NA,NA,NA,NA
"2019-3","2410","September 30, 2019","VANCOUVER",6431,5931,500,1780,3.61292134831461,0.297191011235955,13.1691011235955,"3","2019",2734185.28,23.5207176596313
"2019-3","1265","September 30, 2019","OTTAWA",1441,1439,2,802,1.79675810473815,0.0498753117206983,8.17705735660848,"3","2019",1084646.119,13.2854391377765
"2019-3","1400","September 30, 2019","QUÉBEC",2899,2890,9,405,7.15802469135802,0.681481481481481,5.01975308641975,"3","2019",830066.969,34.9248929094539
"2019-4","2410","December 31, 2019","VANCOUVER",4686,4171,515,1855,2.52614555256065,0.133153638814016,12.9644204851752,"4","2019",2742828.97,17.0845504814688
"2019-4","0340","December 31, 2019","EDMONTON",2716,2635,81,1438,1.88873435326843,0.0542420027816412,7.26077885952712,NA,NA,NA,NA
"2019-4","2440","December 31, 2019","VICTORIA",935,887,48,247,3.78542510121457,0.206477732793522,12.3279352226721,"4","2019",408951.406,22.8633521313777
"2019-4","0580","December 31, 2019","HALIFAX",968,967,1,259,3.73745173745174,0.28957528957529,7.49420849420849,NA,NA,NA,NA
"2019-4","1490","December 31, 2019","REGINA",230,227,3,91,2.52747252747253,0.131868131868132,9.6043956043956,"4","2019",263389.406,8.73231780628261
"2019-4","0610","December 31, 2019","HAMILTON",503,NA,NA,200,2.515,0.03,8.15,NA,NA,NA,NA
"2019-4","1700","December 31, 2019","SASKATOON",346,321,25,207,1.67149758454106,0.0483091787439614,7.59420289855072,"4","2019",336708.844,10.2759403611032
"2019-4","1400","December 31, 2019","QUÉBEC",771,767,4,284,2.71478873239437,0.352112676056338,3.96478873239437,"4","2019",831678.281,9.27041161965849
"2019-4","2270","December 31, 2019","TORONTO",5639,NA,NA,1294,4.35780525502318,0.243431221020093,12.0046367851623,"4","2019",6552178.94,8.6062973121427
"2019-4","0140","December 31, 2019","CALGARY",2828,2803,25,1088,2.59926470588235,0.111213235294118,7.00735294117647,NA,NA,NA,NA
"2019-4","1265","December 31, 2019","OTTAWA",1832,1830,2,920,1.99130434782609,0.066304347826087,7.64239130434783,"4","2019",1091281.286,16.7876057575865
"2019-4","1060","December 31, 2019","MONTRÉAL",4645,4568,77,1087,4.27322907083717,0.669733210671573,5.5114995400184,"4","2019",4379881.41,10.6053099734497
"2019-4","2680","December 31, 2019","WINNIPEG",1137,1118,19,560,2.03035714285714,0.108928571428571,8.04642857142857,"4","2019",850849.094,13.3631217100409
"2020-1","2410","March 31, 2020","VANCOUVER",6038,5634,404,1467,4.11588275391956,0.265167007498296,13.4362644853442,"1","2020",2750812.84,21.9498757320036
"2020-1","1400","March 31, 2020","QUÉBEC",657,653,4,235,2.79574468085106,0.263829787234043,3.83404255319149,"1","2020",833128.656,7.88593688703945
"2020-1","0140","March 31, 2020","CALGARY",2474,2423,51,1157,2.13828867761452,0.0855661192739844,6.88418323249784,NA,NA,NA,NA
"2020-1","2440","March 31, 2020","VICTORIA",1060,1018,42,255,4.15686274509804,0.266666666666667,11.1725490196078,"1","2020",410464.781,25.8243837002912
"2020-1","1490","March 31, 2020","REGINA",87,84,3,70,1.24285714285714,0,8.71428571428571,"1","2020",263732.531,3.29879668883169
"2020-1","2680","March 31, 2020","WINNIPEG",764,750,14,455,1.67912087912088,0.0351648351648352,7.40879120879121,"1","2020",851904.969,8.96813644480573
"2020-1","1060","March 31, 2020","MONTRÉAL",4712,4658,54,858,5.49184149184149,0.738927738927739,5.84731934731935,"1","2020",4386853.13,10.7411847635756
"2020-1","0340","March 31, 2020","EDMONTON",1964,1876,88,1228,1.59934853420195,0.0268729641693811,7.41612377850163,NA,NA,NA,NA
"2020-1","2270","March 31, 2020","TORONTO",7535,NA,NA,1173,6.42369991474851,0.382779198635976,12.5072463768116,"1","2020",6565882.19,11.475990250748
"2020-1","1265","March 31, 2020","OTTAWA",1727,NA,NA,589,2.9320882852292,0.147707979626486,8.4855687606112,"1","2020",1098248.651,15.7250363879573
"2020-1","0580","March 31, 2020","HALIFAX",486,NA,NA,201,2.41791044776119,0.159203980099502,9.06965174129353,NA,NA,NA,NA
"2020-1","1700","March 31, 2020","SASKATOON",218,195,23,191,1.1413612565445,0,7.98952879581152,"1","2020",337917.969,6.45126983466215
"2020-1","0610","March 31, 2020","HAMILTON",689,NA,NA,188,3.66489361702128,0.111702127659574,9.67553191489362,NA,NA,NA,NA
"2020-2","1265","June 30, 2020","OTTAWA",2027,2024,3,739,2.74289580514208,0.10148849797023,8.34370771312585,"2","2020",1105235.78,18.3399780995147
"2020-2","2680","June 30, 2020","WINNIPEG",727,700,27,494,1.47165991902834,0.0465587044534413,7.39271255060729,"2","2020",852628.781,8.52657119018834
"2020-2","2440","June 30, 2020","VICTORIA",859,800,59,238,3.60924369747899,0.205882352941176,11.3235294117647,"2","2020",411955.969,20.8517430172252
"2020-2","0140","June 30, 2020","CALGARY",2334,2294,40,1280,1.8234375,0.04765625,6.33359375,NA,NA,NA,NA
"2020-2","2270","June 30, 2020","TORONTO",6985,NA,NA,1394,5.01076040172166,0.260401721664275,12.4368723098996,"2","2020",6574724.31,10.6240196100329
"2020-2","0610","June 30, 2020","HAMILTON",738,NA,NA,234,3.15384615384615,0.0982905982905983,9.0042735042735,NA,NA,NA,NA
"2020-2","1400","June 30, 2020","QUÉBEC",1372,NA,NA,273,5.02564102564103,0.47985347985348,4.83882783882784,"2","2020",834418.094,16.4425964617205
"2020-2","1060","June 30, 2020","MONTRÉAL",4325,4261,64,906,4.77373068432671,0.726269315673289,6.42935982339956,"2","2020",4385522.78,9.86199414976018
"2020-2","2410","June 30, 2020","VANCOUVER",6470,6019,451,1531,4.22599608099282,0.328543435662965,13.2815153494448,"2","2020",2758136.91,23.4578638085083
"2020-2","1700","June 30, 2020","SASKATOON",592,562,30,228,2.59649122807018,0.118421052631579,8.08771929824561,"2","2020",338884.281,17.4690899870921
"2020-2","1490","June 30, 2020","REGINA",137,133,4,84,1.63095238095238,0.19047619047619,8.27380952380952,"2","2020",263925.719,5.19085447674768
"2020-2","0580","June 30, 2020","HALIFAX",751,750,1,243,3.09053497942387,0.193415637860082,9.27572016460905,NA,NA,NA,NA
"2020-2","0340","June 30, 2020","EDMONTON",2893,2774,119,1437,2.01322199025748,0.0828114126652749,7.88308977035491,NA,NA,NA,NA
"2020-3","1700","September 30, 2020","SASKATOON",326,292,34,239,1.36401673640167,0.0209205020920502,7.70292887029289,"3","2020",339141.992,9.61249292892046
"2020-3","0580","September 30, 2020","HALIFAX",718,NA,NA,262,2.74045801526718,0.16030534351145,8.65648854961832,NA,NA,NA,NA
"2020-3","2680","September 30, 2020","WINNIPEG",2294,2270,24,590,3.88813559322034,0.184745762711864,7.73559322033898,"3","2020",851355.852,26.9452543799511
"2020-3","0140","September 30, 2020","CALGARY",3186,3150,36,1311,2.43020594965675,0.0968726163234172,7.0602593440122,NA,NA,NA,NA
"2020-3","1400","September 30, 2020","QUÉBEC",2332,2326,6,397,5.87405541561713,0.513853904282116,4.04534005037783,"3","2020",835155.602,27.9229402810136
"2020-3","1060","September 30, 2020","MONTRÉAL",8516,8447,69,1212,7.02640264026403,0.805280528052805,6.11468646864686,"3","2020",4374146.31,19.4689418150716
"2020-3","0340","September 30, 2020","EDMONTON",3572,3408,164,1727,2.06832657788072,0.0393746381007527,7.85234510712218,NA,NA,NA,NA
"2020-3","0610","September 30, 2020","HAMILTON",653,NA,NA,209,3.1244019138756,0.181818181818182,9.94258373205742,NA,NA,NA,NA
"2020-3","2410","September 30, 2020","VANCOUVER",5966,5494,472,1612,3.70099255583127,0.284739454094293,13.6116625310174,"3","2020",2762772.75,21.5942480249235
"2020-3","2270","September 30, 2020","TORONTO",8951,NA,NA,1333,6.71492873218305,0.45086271567892,13.1650412603151,"3","2020",6572973.77,13.6178848618774
"2020-3","1265","September 30, 2020","OTTAWA",1834,NA,NA,972,1.88683127572016,0.0709876543209877,9.49382716049383,"3","2020",1111099.234,16.5061764411225
"2020-3","1490","September 30, 2020","REGINA",219,214,5,111,1.97297297297297,0.405405405405405,7.53153153153153,"3","2020",263638.453,8.30683071865848
"2020-3","2440","September 30, 2020","VICTORIA",879,833,46,250,3.516,0.232,12.444,"3","2020",413160.773,21.2750110233723
"2020-4","1700","December 31, 2020","SASKATOON",315,283,32,238,1.32352941176471,0.0252100840336134,7.05882352941176,"4","2020",339576.969,9.27624747130598
"2020-4","1400","December 31, 2020","QUÉBEC",1244,1237,7,364,3.41758241758242,0.293956043956044,4.23076923076923,"4","2020",836101.281,14.8785802422422
"2020-4","0610","December 31, 2020","HAMILTON",891,NA,NA,214,4.16355140186916,0.149532710280374,10.7336448598131,NA,NA,NA,NA
"2020-4","2410","December 31, 2020","VANCOUVER",5565,4975,590,1903,2.92433000525486,0.194955333683657,13.6694692590646,"4","2020",2768730.41,20.099465010752
"2020-4","2440","December 31, 2020","VICTORIA",1246,1188,58,271,4.59778597785978,0.380073800738007,11.8671586715867,"4","2020",414541.281,30.0573201538401
"2020-4","0340","December 31, 2020","EDMONTON",2934,2826,108,1481,1.98109385550304,0.0634706279540851,7.84537474679271,NA,NA,NA,NA
"2020-4","1265","December 31, 2020","OTTAWA",2199,NA,NA,989,2.22345803842265,0.104145601617796,8.83518705763397,"4","2020",1115118.529,19.7198767916805
"2020-4","1490","December 31, 2020","REGINA",166,163,3,83,2,0.216867469879518,9.12048192771084,"4","2020",263744.094,6.2939797999799
"2020-4","1060","December 31, 2020","MONTRÉAL",6823,6750,73,1108,6.15794223826715,0.747292418772563,5.55415162454874,"4","2020",4366381.16,15.6262125315693
"2020-4","0580","December 31, 2020","HALIFAX",821,NA,NA,309,2.65695792880259,0.203883495145631,8.2621359223301,NA,NA,NA,NA
"2020-4","0140","December 31, 2020","CALGARY",2711,2678,33,1156,2.34515570934256,0.114186851211073,7.57612456747405,NA,NA,NA,NA
"2020-4","2680","December 31, 2020","WINNIPEG",868,848,20,446,1.94618834080717,0.134529147982063,8.08744394618834,"4","2020",852162.344,10.1858525680173
"2020-4","2270","December 31, 2020","TORONTO",7370,NA,NA,1827,4.03393541324576,0.233716475095785,12.4532019704434,"4","2020",6575527.19,11.2082267885809
"2021-1","2680","March 31, 2021","WINNIPEG",1672,1654,18,432,3.87037037037037,0.261574074074074,7.93518518518519,"1","2021",853609.43,19.5874124773903
"2021-1","0140","March 31, 2021","CALGARY",1719,1667,52,1013,1.6969397828233,0.0533070088845015,6.11253701875617,NA,NA,NA,NA
"2021-1","2410","March 31, 2021","VANCOUVER",4422,3988,434,1442,3.06657420249653,0.151872399445215,12.6643550624133,"1","2021",2776055.56,15.9290760016345
"2021-1","2270","March 31, 2021","TORONTO",10144,NA,NA,1777,5.70849746764209,0.355655599324705,13.8131682611142,"1","2021",6585961.39,15.4024589567173
"2021-1","0610","March 31, 2021","HAMILTON",803,NA,NA,159,5.05031446540881,0.238993710691824,10.3710691823899,NA,NA,NA,NA
"2021-1","1490","March 31, 2021","REGINA",128,127,1,88,1.45454545454545,0.204545454545455,14.6136363636364,"1","2021",264472.859,4.83981609621424
"2021-1","1060","March 31, 2021","MONTRÉAL",3579,3533,46,931,3.84425349087003,0.549946294307197,5.66165413533835,"1","2021",4361883.81,8.2051704169534
"2021-1","1700","March 31, 2021","SASKATOON",296,272,24,200,1.48,0.03,8.6,"1","2021",340336.852,8.69726561377491
"2021-1","1400","March 31, 2021","QUÉBEC",1047,1044,3,267,3.92134831460674,0.325842696629214,4.26966292134831,"1","2021",837433.867,12.5024797928312
"2021-1","0340","March 31, 2021","EDMONTON",2255,2139,116,1256,1.7953821656051,0.0963375796178344,6.64490445859873,NA,NA,NA,NA
"2021-1","2440","March 31, 2021","VICTORIA",769,714,55,278,2.76618705035971,0.219424460431655,10.9136690647482,"1","2021",416098.133,18.4812172661202
"2021-1","1265","March 31, 2021","OTTAWA",1755,NA,NA,786,2.23282442748092,0.0801526717557252,8.61450381679389,"1","2021",1118547.888,15.6899853714623
"2021-1","0580","March 31, 2021","HALIFAX",661,NA,NA,262,2.52290076335878,0.133587786259542,8.69083969465649,NA,NA,NA,NA
"2021-2","0580","June 30, 2021","HALIFAX",858,NA,NA,310,2.76774193548387,0.12258064516129,7.98387096774194,NA,NA,NA,NA
"2021-2","0340","June 30, 2021","EDMONTON",3337,3173,164,1593,2.0947897049592,0.112366603892028,6.62209667294413,NA,NA,NA,NA
"2021-2","1060","June 30, 2021","MONTRÉAL",7125,7035,90,1205,5.91286307053942,0.678008298755187,5.35269709543568,"2","2021",4360310.78,16.3405783658384
"2021-2","1700","June 30, 2021","SASKATOON",823,787,36,291,2.82817869415808,0.120274914089347,7.30584192439863,"2","2021",340917.281,24.1407533694369
"2021-2","2270","June 30, 2021","TORONTO",11240,NA,NA,1700,6.61176470588235,0.463529411764706,11.0417647058824,"2","2021",6590648.31,17.0544678934628
"2021-2","2410","June 30, 2021","VANCOUVER",6536,6057,479,1507,4.33709356337094,0.357000663570007,12.7372262773723,"2","2021",2784793.91,23.4703184911806
"2021-2","0610","June 30, 2021","HAMILTON",494,NA,NA,202,2.44554455445545,0.178217821782178,9.20792079207921,NA,NA,NA,NA
"2021-2","2680","June 30, 2021","WINNIPEG",915,900,15,475,1.92631578947368,0.0778947368421053,6.94526315789474,"2","2021",854195.781,10.7118300084416
"2021-2","1400","June 30, 2021","QUÉBEC",1673,1667,6,453,3.69315673289183,0.326710816777042,3.87417218543046,"2","2021",838957.094,19.9414250378816
"2021-2","0140","June 30, 2021","CALGARY",3049,3028,21,1333,2.28732183045761,0.0975243810952738,5.64666166541635,NA,NA,NA,NA
"2021-2","1265","June 30, 2021","OTTAWA",1965,NA,NA,923,2.12892741061755,0.0834236186348862,8.58613217768147,"2","2021",1121907.549,17.5148121763819
"2021-2","2440","June 30, 2021","VICTORIA",1238,1175,63,309,4.00647249190938,0.297734627831715,12.1844660194175,"2","2021",417831.969,29.6291354384135
"2021-2","1490","June 30, 2021","REGINA",158,156,2,103,1.53398058252427,0.12621359223301,8.84466019417476,"2","2021",264959.719,5.96317057537338
"2021-3","1400","September 30, 2021","QUÉBEC",2981,2955,26,555,5.37117117117117,0.394594594594595,4.20900900900901,"3","2021",840379.576,35.4720662559272
"2021-3","0580","September 30, 2021","HALIFAX",606,NA,NA,290,2.08965517241379,0.103448275862069,8.18965517241379,NA,NA,NA,NA
"2021-3","0340","September 30, 2021","EDMONTON",3315,3151,164,1631,2.03249540159411,0.0778663396689148,6.78234212139792,NA,NA,NA,NA
"2021-3","2410","September 30, 2021","VANCOUVER",8086,7636,450,1503,5.37990685296074,0.480372588157019,12.8649367930805,"3","2021",2793514.01,28.9456217905276
"2021-3","0610","September 30, 2021","HAMILTON",506,NA,NA,163,3.10429447852761,0.245398773006135,9.38650306748466,NA,NA,NA,NA
"2021-3","2270","September 30, 2021","TORONTO",7455,NA,NA,1476,5.05081300813008,0.34349593495935,12.7093495934959,"3","2021",6591172.06,11.3105832045295
"2021-3","0140","September 30, 2021","CALGARY",2730,2701,29,1454,1.87757909215956,0.0749656121045392,6.12723521320495,NA,NA,NA,NA
"2021-3","1060","September 30, 2021","MONTRÉAL",7730,7659,71,1242,6.22383252818035,0.690016103059581,5.73107890499195,"3","2021",4358271.16,17.7363906838692
