"reference_period_qq","metcode","gcd_ct_centroid_fsa","date_pbi","metro","total_completions","completions_no_accsuite","completions_accsuite","num_structures","unitsperstructure","avgstorycount","avglengthofconstr"
"2021-2","2270","L3Z","June 30, 2021","TORONTO",2,NA,NA,1,2,0,16
"2021-2","1060","J4X","June 30, 2021","MONTRÉAL",63,NA,NA,1,63,15,28
"2021-2","0340","T6J","June 30, 2021","EDMONTON",1,NA,NA,1,1,0,36
"2021-2","1060","J5R","June 30, 2021","MONTRÉAL",37,NA,NA,1,37,5,33
"2021-2","2270","L7K","June 30, 2021","TORONTO",10,NA,NA,10,1,0,23.9
"2021-2","1060","J7N","June 30, 2021","MONTRÉAL",1,NA,NA,1,1,0,16
"2021-2","1265","K1S","June 30, 2021","OTTAWA",2,NA,NA,2,1,0,20
"2021-2","1265","K2S","June 30, 2021","OTTAWA",12,NA,NA,6,2,0,18.1666666666667
"2021-2","2270","L3P","June 30, 2021","TORONTO",5,NA,NA,5,1,0,21.8
"2021-2","2410","V0N","June 30, 2021","VANCOUVER",8,6,2,8,1,0,23.25
"2021-2","2270","L6J","June 30, 2021","TORONTO",3,NA,NA,3,1,0,22
"2021-2","2270","M4P","June 30, 2021","TORONTO",948,NA,NA,3,316,37,39
"2021-2","0340","T8C","June 30, 2021","EDMONTON",1,NA,NA,1,1,2,19
"2021-2","2270","M5P","June 30, 2021","TORONTO",2,NA,NA,2,1,0,25.5
"2021-2","2440","V8T","June 30, 2021","VICTORIA",2,1,1,2,1,0,20
"2021-2","1060","H9R","June 30, 2021","MONTRÉAL",135,NA,NA,1,135,9,19
"2021-2","1265","K1Z","June 30, 2021","OTTAWA",16,NA,NA,2,8,1.5,17.5
"2021-2","2270","L0J","June 30, 2021","TORONTO",1,NA,NA,1,1,0,16
"2021-2","2410","V4L","June 30, 2021","VANCOUVER",8,NA,NA,4,2,0,27
"2021-2","1400","G7A","June 30, 2021","QUÉBEC",1,NA,NA,1,1,0,25
"2021-2","2270","M4B","June 30, 2021","TORONTO",1,NA,NA,1,1,0,43
"2021-2","2410",NA,"June 30, 2021","VANCOUVER",1787,1393,394,1173,1.5234441602728,0.0170502983802217,9.19011082693947
"2021-2","2270","M2L","June 30, 2021","TORONTO",2,NA,NA,2,1,0,19.5
"2021-2","0340","T5Y","June 30, 2021","EDMONTON",1,NA,NA,1,1,0,21
"2021-2","2270","M5N","June 30, 2021","TORONTO",1,NA,NA,1,1,0,17
"2021-2","1265","K0A","June 30, 2021","OTTAWA",2,NA,NA,2,1,0,18.5
"2021-2","2270","M4S","June 30, 2021","TORONTO",764,NA,NA,2,382,38.5,34.5
"2021-2","2680","R2M","June 30, 2021","WINNIPEG",1,NA,NA,1,1,0,17
"2021-2","0340","T6W","June 30, 2021","EDMONTON",9,8,1,5,1.8,0,24.2
"2021-2","2410","V6Y","June 30, 2021","VANCOUVER",10,6,4,10,1,0,35.7
"2021-2","2440","V8V","June 30, 2021","VICTORIA",3,2,1,3,1,0,27.6666666666667
"2021-2","2270","M5T","June 30, 2021","TORONTO",1,NA,NA,1,1,0,18
"2021-2","2410","V7C","June 30, 2021","VANCOUVER",6,NA,NA,6,1,0,28.1666666666667
"2021-2","0140","T2X","June 30, 2021","CALGARY",1,NA,NA,1,1,0,18
"2021-2","1060","J0N","June 30, 2021","MONTRÉAL",1,NA,NA,1,1,0,24
"2021-2","2410","V3T","June 30, 2021","VANCOUVER",228,NA,NA,3,76,5.66666666666667,29.6666666666667
"2021-2","0140","T3H","June 30, 2021","CALGARY",5,NA,NA,4,1.25,0,19.5
"2021-2","0340","nan","June 30, 2021","EDMONTON",80,NA,NA,15,5.33333333333333,0.333333333333333,9.33333333333333
"2021-2","0340","T0E","June 30, 2021","EDMONTON",2,NA,NA,2,1,0,23.5
"2021-2","2270","M1R","June 30, 2021","TORONTO",1,NA,NA,1,1,0,20
"2021-2","0140","T3Z","June 30, 2021","CALGARY",2,NA,NA,2,1,0,17.5
"2021-2","1060","H3N","June 30, 2021","MONTRÉAL",38,NA,NA,1,38,4,16
"2021-2","2270","L3S","June 30, 2021","TORONTO",1,NA,NA,1,1,0,35
"2021-2","2270","M2N","June 30, 2021","TORONTO",6,NA,NA,6,1,0,20.6666666666667
"2021-2","2270","M5A","June 30, 2021","TORONTO",316,NA,NA,1,316,29,16
"2021-2","2270","M3K","June 30, 2021","TORONTO",73,NA,NA,7,10.4285714285714,0.857142857142857,29.4285714285714
"2021-2","0340","T6H","June 30, 2021","EDMONTON",1,NA,NA,1,1,0,17
"2021-2","2410","V7V","June 30, 2021","VANCOUVER",1,NA,NA,1,1,0,37
"2021-2","0610",NA,"June 30, 2021","HAMILTON",278,NA,NA,171,1.62573099415205,0.0116959064327485,5.9766081871345
"2021-2","2410","V2W","June 30, 2021","VANCOUVER",1,NA,NA,1,1,0,31
"2021-2","0140","T2G","June 30, 2021","CALGARY",178,NA,NA,1,178,20,19
"2021-2","2270","L4C","June 30, 2021","TORONTO",28,NA,NA,24,1.16666666666667,0,22.75
"2021-2","2270","L5H","June 30, 2021","TORONTO",9,NA,NA,5,1.8,0,34.8
"2021-2","0610","L7T","June 30, 2021","HAMILTON",203,NA,NA,18,11.2777777777778,1.88888888888889,26.2777777777778
"2021-2","2270","M4N","June 30, 2021","TORONTO",2,NA,NA,2,1,0,22.5
"2021-2","2410","V7J","June 30, 2021","VANCOUVER",63,NA,NA,1,63,6,24
"2021-2","2440","V8M","June 30, 2021","VICTORIA",3,2,1,3,1,0,21.6666666666667
"2021-2","2680","R4A","June 30, 2021","WINNIPEG",1,NA,NA,1,1,0,19
"2021-2","1060","H8S","June 30, 2021","MONTRÉAL",48,NA,NA,1,48,3,19
"2021-2","2410","V2Y","June 30, 2021","VANCOUVER",318,NA,NA,8,39.75,2.5,20
"2021-2","2410","V3K","June 30, 2021","VANCOUVER",203,NA,NA,2,101.5,11,24
"2021-2","2410","V6L","June 30, 2021","VANCOUVER",176,175,1,7,25.1428571428571,1,28.2857142857143
"2021-2","0340","T5A","June 30, 2021","EDMONTON",56,NA,NA,1,56,5,23
"2021-2","2410","V3V","June 30, 2021","VANCOUVER",5,4,1,5,1,0,18.2
"2021-2","2270","M9A","June 30, 2021","TORONTO",3,NA,NA,3,1,0,37
"2021-2","2410","V7M","June 30, 2021","VANCOUVER",3,NA,NA,1,3,3,18
"2021-2","2680",NA,"June 30, 2021","WINNIPEG",769,754,15,462,1.66450216450216,0.0541125541125541,6.38095238095238
"2021-2","0610","nan","June 30, 2021","HAMILTON",1,NA,NA,1,1,0,0
"2021-2","1060","J7V","June 30, 2021","MONTRÉAL",56,NA,NA,2,28,4,25
"2021-2","1265","K2L","June 30, 2021","OTTAWA",13,NA,NA,2,6.5,1.5,19
"2021-2","2270","M5M","June 30, 2021","TORONTO",5,NA,NA,5,1,0,20.2
"2021-2","2680","R2N","June 30, 2021","WINNIPEG",51,NA,NA,1,51,4,21
"2021-2","0340","T5P","June 30, 2021","EDMONTON",7,NA,NA,4,1.75,0,25.5
"2021-2","0140",NA,"June 30, 2021","CALGARY",2409,2389,20,1284,1.87616822429907,0.0638629283489097,4.98130841121495
"2021-2","0140","T3N","June 30, 2021","CALGARY",44,NA,NA,6,7.33333333333333,0,33.6666666666667
"2021-2","0340","T5T","June 30, 2021","EDMONTON",1,NA,NA,1,1,0,22
"2021-2","0580","B3T","June 30, 2021","HALIFAX",138,NA,NA,3,46,2,22.3333333333333
"2021-2","2410","V6K","June 30, 2021","VANCOUVER",10,9,1,6,1.66666666666667,0.5,19.5
"2021-2","2410","V7W","June 30, 2021","VANCOUVER",1,NA,NA,1,1,0,38
"2021-2","2270","L3Y","June 30, 2021","TORONTO",7,NA,NA,7,1,0,28.4285714285714
"2021-2","2270","L4J","June 30, 2021","TORONTO",4,NA,NA,4,1,0,27.5
"2021-2","1700","S7V","June 30, 2021","SASKATOON",90,88,2,5,18,0.8,21.2
"2021-2","2270","L5R","June 30, 2021","TORONTO",316,NA,NA,1,316,34,33
"2021-2","2410","V5S","June 30, 2021","VANCOUVER",70,69,1,6,11.6666666666667,1.16666666666667,22.5
"2021-2","2270","M8X","June 30, 2021","TORONTO",35,NA,NA,1,35,8,42
"2021-2","0580","B2Z","June 30, 2021","HALIFAX",1,NA,NA,1,1,0,27
"2021-2","1060","H9S","June 30, 2021","MONTRÉAL",2,NA,NA,2,1,0,17
"2021-2","2410","V3S","June 30, 2021","VANCOUVER",23,19,4,13,1.76923076923077,0,22.2307692307692
"2021-2","1060","J3Y","June 30, 2021","MONTRÉAL",60,NA,NA,1,60,4,18
"2021-2","0140","T2N","June 30, 2021","CALGARY",113,NA,NA,6,18.8333333333333,1.5,22.6666666666667
"2021-2","0610","L8E","June 30, 2021","HAMILTON",2,NA,NA,2,1,0,16
"2021-2","2270","M3C","June 30, 2021","TORONTO",2,NA,NA,2,1,0,31
"2021-2","2270","M2J","June 30, 2021","TORONTO",106,NA,NA,6,17.6666666666667,1.66666666666667,23.6666666666667
"2021-2","2440","V8L","June 30, 2021","VICTORIA",42,NA,NA,6,7,0.666666666666667,21.1666666666667
"2021-2","0140","nan","June 30, 2021","CALGARY",16,NA,NA,3,5.33333333333333,0,6
"2021-2","0610","L7M","June 30, 2021","HAMILTON",1,NA,NA,1,1,0,40
"2021-2","1265","K2E","June 30, 2021","OTTAWA",1,NA,NA,1,1,0,22
"2021-2","2270","M6A","June 30, 2021","TORONTO",78,NA,NA,1,78,8,27
"2021-2","1700","S0L","June 30, 2021","SASKATOON",3,NA,NA,3,1,0,26
"2021-2","2410","V3W","June 30, 2021","VANCOUVER",1,NA,NA,1,1,0,20
"2021-2","1700","S7L","June 30, 2021","SASKATOON",2,1,1,2,1,0,19
"2021-2","2410","V6P","June 30, 2021","VANCOUVER",10,9,1,7,1.42857142857143,0,24
"2021-2","2440",NA,"June 30, 2021","VICTORIA",503,448,55,253,1.98814229249012,0.0553359683794466,9.21739130434783
"2021-2","0140","T2T","June 30, 2021","CALGARY",11,NA,NA,5,2.2,0,27.4
"2021-2","2270","L6M","June 30, 2021","TORONTO",1,NA,NA,1,1,0,32
"2021-2","0340","T6C","June 30, 2021","EDMONTON",14,11,3,13,1.07692307692308,0.153846153846154,22.3076923076923
"2021-2","0340","T8N","June 30, 2021","EDMONTON",1,NA,NA,1,1,0,24
"2021-2","0610","L7P","June 30, 2021","HAMILTON",2,NA,NA,2,1,0,18.5
"2021-2","1060","H9X","June 30, 2021","MONTRÉAL",7,NA,NA,1,7,0,22
"2021-2","2410","V6J","June 30, 2021","VANCOUVER",3,NA,NA,3,1,0,22.3333333333333
"2021-2","0580","B4B","June 30, 2021","HALIFAX",156,NA,NA,5,31.2,2,19.4
"2021-2","1060","H3X","June 30, 2021","MONTRÉAL",1,NA,NA,1,1,0,23
"2021-2","0340","T5Z","June 30, 2021","EDMONTON",114,NA,NA,1,114,4,32
"2021-2","0340","T8H","June 30, 2021","EDMONTON",8,NA,NA,3,2.66666666666667,0,38
"2021-2","2410","V3E","June 30, 2021","VANCOUVER",11,NA,NA,4,2.75,0,27.5
"2021-2","0340","T5M","June 30, 2021","EDMONTON",1,NA,NA,1,1,2,18
"2021-2","1060","H4B","June 30, 2021","MONTRÉAL",54,NA,NA,1,54,5,22
"2021-2","1060","H4J","June 30, 2021","MONTRÉAL",77,NA,NA,1,77,6,23
"2021-2","1060","H1N","June 30, 2021","MONTRÉAL",287,NA,NA,1,287,12,25
"2021-2","1060","H3Z","June 30, 2021","MONTRÉAL",4,NA,NA,1,4,0,16
"2021-2","1490","S0G","June 30, 2021","REGINA",2,NA,NA,2,1,0,51.5
"2021-2","2410","V3N","June 30, 2021","VANCOUVER",2,1,1,2,1,0,18
"2021-2","1060","H4T","June 30, 2021","MONTRÉAL",5,NA,NA,2,2.5,0,17
"2021-2","1490","S4L","June 30, 2021","REGINA",4,NA,NA,4,1,0,29.5
"2021-2","2440","nan","June 30, 2021","VICTORIA",2,NA,NA,2,1,0,33
"2021-2","0340","T5B","June 30, 2021","EDMONTON",1,NA,NA,1,1,0,20
"2021-2","1700",NA,"June 30, 2021","SASKATOON",463,431,32,269,1.72118959107807,0.0223048327137546,5.98513011152416
"2021-2","2270","L5N","June 30, 2021","TORONTO",1,NA,NA,1,1,0,43
"2021-2","2410","V6Z","June 30, 2021","VANCOUVER",191,NA,NA,1,191,35,32
"2021-2","2680","R3Y","June 30, 2021","WINNIPEG",25,NA,NA,2,12.5,2,30.5
"2021-2","1265","K2P","June 30, 2021","OTTAWA",228,NA,NA,2,114,14.5,32.5
"2021-2","2410","V5P","June 30, 2021","VANCOUVER",35,31,4,11,3.18181818181818,0.454545454545455,18.1818181818182
"2021-2","2270","L0G","June 30, 2021","TORONTO",4,NA,NA,4,1,0,29.5
"2021-2","2410","V5K","June 30, 2021","VANCOUVER",3,2,1,3,1,0,19.3333333333333
"2021-2","1265","K2T","June 30, 2021","OTTAWA",14,NA,NA,1,14,3,18
"2021-2","0340","T4X","June 30, 2021","EDMONTON",1,NA,NA,1,1,0,16
"2021-2","2270","M4V","June 30, 2021","TORONTO",3,NA,NA,3,1,0,22.6666666666667
"2021-2","2270","M5R","June 30, 2021","TORONTO",587,NA,NA,2,293.5,34,51.5
"2021-2","2410","V5W","June 30, 2021","VANCOUVER",62,60,2,6,10.3333333333333,1,25.3333333333333
"2021-2","2270","L7C","June 30, 2021","TORONTO",3,NA,NA,3,1,0,26.6666666666667
"2021-2","2270","L5G","June 30, 2021","TORONTO",13,NA,NA,5,2.6,0,22.6
"2021-2","2410","V4M","June 30, 2021","VANCOUVER",120,119,1,8,15,0.5,29.375
"2021-3","2270","M8V","September 30, 2021","TORONTO",3,NA,NA,3,1,0,23
"2021-3","2410","V4M","September 30, 2021","VANCOUVER",2,NA,NA,2,1,0,22
"2021-3","2270","M4E","September 30, 2021","TORONTO",1,NA,NA,1,1,0,26
"2021-3","1265","K4A","September 30, 2021","OTTAWA",14,NA,NA,3,4.66666666666667,0,41
"2021-3","1400","G6J","September 30, 2021","QUÉBEC",1,NA,NA,1,1,0,21
"2021-3","2270","L4C","September 30, 2021","TORONTO",18,NA,NA,6,3,0,25.6666666666667
"2021-3","2270","L6A","September 30, 2021","TORONTO",6,NA,NA,6,1,0,40.6666666666667
"2021-3","2410","V5K","September 30, 2021","VANCOUVER",5,3,2,5,1,0,25.8
"2021-3","2270","L5R","September 30, 2021","TORONTO",152,NA,NA,1,152,15,36
"2021-3","2410","V6J","September 30, 2021","VANCOUVER",8,7,1,5,1.6,0.8,46.6
"2021-3","2270","M4G","September 30, 2021","TORONTO",2,NA,NA,2,1,0,24.5
"2021-3","2270","M1E","September 30, 2021","TORONTO",2,NA,NA,2,1,0,28
"2021-3","0340","T6L","September 30, 2021","EDMONTON",2,1,1,2,1,0,35
"2021-3","2410","V5W","September 30, 2021","VANCOUVER",78,NA,NA,3,26,5,33
"2021-3","2410","V6P","September 30, 2021","VANCOUVER",5,3,2,5,1,0,22.4
"2021-3","2410","V7L","September 30, 2021","VANCOUVER",298,292,6,11,27.0909090909091,3.18181818181818,25
"2021-3","2410","V3N","September 30, 2021","VANCOUVER",91,NA,NA,1,91,6,24
"2021-3","0140","T3B","September 30, 2021","CALGARY",1,NA,NA,1,1,0,33
"2021-3","0140","T4B","September 30, 2021","CALGARY",1,NA,NA,1,1,0,21
"2021-3","1060","J7G","September 30, 2021","MONTRÉAL",1,NA,NA,1,1,0,23
"2021-3","2270","L5A","September 30, 2021","TORONTO",1,NA,NA,1,1,0,40
"2021-3","2440","V8L","September 30, 2021","VICTORIA",92,NA,NA,2,46,3,22
"2021-3","2410","V3X","September 30, 2021","VANCOUVER",3,NA,NA,3,1,0,22.6666666666667
"2021-3","2270","M5P","September 30, 2021","TORONTO",1,NA,NA,1,1,0,27
"2021-3","2410","V6A","September 30, 2021","VANCOUVER",250,NA,NA,4,62.5,6.25,25.75
"2021-3","2270","L0H","September 30, 2021","TORONTO",2,NA,NA,2,1,0,25
"2021-3","2410","V5E","September 30, 2021","VANCOUVER",1,NA,NA,1,1,0,29
"2021-3","0580","B4C","September 30, 2021","HALIFAX",1,NA,NA,1,1,0,24
"2021-3","2270","L3R","September 30, 2021","TORONTO",1,NA,NA,1,1,0,36
"2021-3","2270","L3S","September 30, 2021","TORONTO",1,NA,NA,1,1,0,33
"2021-3","0140","T2T","September 30, 2021","CALGARY",2,NA,NA,2,1,0,19
"2021-3","2270","L5E","September 30, 2021","TORONTO",1,NA,NA,1,1,0,23
"2021-3","2270","L6J","September 30, 2021","TORONTO",19,NA,NA,1,19,2,26
"2021-3","2270","L9T","September 30, 2021","TORONTO",402,NA,NA,37,10.8648648648649,0.27027027027027,36.3513513513514
"2021-3","2410","V6X","September 30, 2021","VANCOUVER",584,NA,NA,10,58.4,11,28.2
"2021-3","2410","V6Z","September 30, 2021","VANCOUVER",343,NA,NA,2,171.5,37,31
"2021-3","0340","T7X","September 30, 2021","EDMONTON",2,NA,NA,1,2,0,21
"2021-3","2270","M2N","September 30, 2021","TORONTO",3,NA,NA,3,1,0,24.6666666666667
"2021-3","0140","T3R","September 30, 2021","CALGARY",1,NA,NA,1,1,0,25
"2021-3","0610","L7N","September 30, 2021","HAMILTON",2,NA,NA,2,1,0,30
"2021-3","2270","M4X","September 30, 2021","TORONTO",335,NA,NA,1,335,36,35
"2021-3","2410","V2X","September 30, 2021","VANCOUVER",108,NA,NA,2,54,4.5,33
"2021-3","2410","V3L","September 30, 2021","VANCOUVER",1,NA,NA,1,1,0,33
"2021-3","2410","V5T","September 30, 2021","VANCOUVER",1,NA,NA,1,1,0,29
"2021-3","2270","M9N","September 30, 2021","TORONTO",1,NA,NA,1,1,0,21
"2021-3","2410","V2Z","September 30, 2021","VANCOUVER",5,3,2,5,1,0,28.6
"2021-3","2410","V3A","September 30, 2021","VANCOUVER",160,NA,NA,4,40,2.75,24.75
"2021-3","0140","T4C","September 30, 2021","CALGARY",14,NA,NA,3,4.66666666666667,1,35.6666666666667
"2021-3","1060",NA,"September 30, 2021","MONTRÉAL",5291,5220,71,1215,4.35473251028807,0.553909465020576,5.30123456790123
"2021-3","2270","L0G","September 30, 2021","TORONTO",3,NA,NA,3,1,0,32.3333333333333
"2021-3","2410","V4E","September 30, 2021","VANCOUVER",2,1,1,2,1,0,35
"2021-3","2410","V5X","September 30, 2021","VANCOUVER",5,3,2,5,1,0,27.8
"2021-3","2440",NA,"September 30, 2021","VICTORIA",707,639,68,297,2.38047138047138,0.121212121212121,9.34680134680135
"2021-3","2410","V4P","September 30, 2021","VANCOUVER",1,NA,NA,1,1,0,19
"2021-3","1490","S4N","September 30, 2021","REGINA",10,NA,NA,2,5,0,21
"2021-3","2270","L6L","September 30, 2021","TORONTO",2,NA,NA,2,1,0,41
"2021-3","2440","V8S","September 30, 2021","VICTORIA",2,NA,NA,2,1,0,23
"2021-3","0610","L7T","September 30, 2021","HAMILTON",1,NA,NA,1,1,0,24
"2021-3","1700","S0K","September 30, 2021","SASKATOON",9,NA,NA,9,1,0,36.1111111111111
"2021-3","2410","V5B","September 30, 2021","VANCOUVER",402,400,2,6,67,9.66666666666667,24.8333333333333
"2021-3","1265","K1K","September 30, 2021","OTTAWA",129,NA,NA,2,64.5,9,24
"2021-3","1265","K4B","September 30, 2021","OTTAWA",2,NA,NA,2,1,0,66
"2021-3","2270","L5H","September 30, 2021","TORONTO",4,NA,NA,3,1.33333333333333,0,28
"2021-3","1490",NA,"September 30, 2021","REGINA",246,240,6,132,1.86363636363636,0.204545454545455,7.18181818181818
"2021-3","0580","B3J","September 30, 2021","HALIFAX",108,NA,NA,1,108,16,60
"2021-3","2410","V5C","September 30, 2021","VANCOUVER",143,142,1,4,35.75,5.75,25.75
"2021-3","2440","V9B","September 30, 2021","VICTORIA",56,NA,NA,4,14,1.5,35.5
"2021-3","2410","V2W","September 30, 2021","VANCOUVER",4,2,2,4,1,0,31
"2021-3","2410","V7A","September 30, 2021","VANCOUVER",6,4,2,6,1,0,33.3333333333333
"2021-3","2680","R1A","September 30, 2021","WINNIPEG",1,NA,NA,1,1,0,36
"2021-3","2410","V4N","September 30, 2021","VANCOUVER",8,NA,NA,2,4,0,20
"2021-3","2410","V5R","September 30, 2021","VANCOUVER",148,142,6,9,16.4444444444444,1.88888888888889,28.2222222222222
"2021-3","2410","V7J","September 30, 2021","VANCOUVER",117,NA,NA,4,29.25,1.25,24.75
"2021-3","2410","V6N","September 30, 2021","VANCOUVER",4,NA,NA,4,1,0,28.25
"2021-3","2410","V7C","September 30, 2021","VANCOUVER",3,NA,NA,3,1,0,29.3333333333333
"2021-3","0580","B4B","September 30, 2021","HALIFAX",91,NA,NA,2,45.5,4,23.5
"2021-3","2270","nan","September 30, 2021","TORONTO",380,NA,NA,5,76,7,43
"2021-3","2410","V0N","September 30, 2021","VANCOUVER",2,NA,NA,2,1,0,33
"2021-3","2410","V3Y","September 30, 2021","VANCOUVER",10,NA,NA,2,5,0,22.5
"2021-3","0610","L7P","September 30, 2021","HAMILTON",1,NA,NA,1,1,0,19
"2021-3","2410","V3S","September 30, 2021","VANCOUVER",5,3,2,5,1,0,25.6
"2021-3","2440","V9E","September 30, 2021","VICTORIA",1,NA,NA,1,1,0,23
"2021-3","0340","T8T","September 30, 2021","EDMONTON",1,NA,NA,1,1,0,24
"2021-3","2270","M2L","September 30, 2021","TORONTO",2,NA,NA,2,1,0,52
"2021-3","0340","T0A","September 30, 2021","EDMONTON",4,NA,NA,2,2,1,22.5
"2021-3","2410","V7V","September 30, 2021","VANCOUVER",50,NA,NA,11,4.54545454545455,0.636363636363636,32.2727272727273
"2021-3","1060","H3E","September 30, 2021","MONTRÉAL",396,NA,NA,2,198,20,27
"2021-3","1060","H8N","September 30, 2021","MONTRÉAL",150,NA,NA,1,150,16,23
"2021-3","2680","R0A","September 30, 2021","WINNIPEG",1,NA,NA,1,1,0,38
"2021-3","2410","V6H","September 30, 2021","VANCOUVER",2,NA,NA,2,1,0,31.5
"2021-3","2410","V7R","September 30, 2021","VANCOUVER",4,2,2,4,1,0,26.5
"2021-3","0580","B3N","September 30, 2021","HALIFAX",1,NA,NA,1,1,0,24
"2021-3","2270","L4Z","September 30, 2021","TORONTO",404,NA,NA,1,404,33,33
"2021-3","2270","M4M","September 30, 2021","TORONTO",1,NA,NA,1,1,0,28
"2021-3","2440","V9Z","September 30, 2021","VICTORIA",27,NA,NA,1,27,4,22
"2021-3","0610","L7L","September 30, 2021","HAMILTON",7,NA,NA,2,3.5,0,27
"2021-3","2410","V6E","September 30, 2021","VANCOUVER",217,NA,NA,3,72.3333333333333,13.6666666666667,29
"2021-3","0340","T6A","September 30, 2021","EDMONTON",2,1,1,2,1,0,27
"2021-3","2410","V3H","September 30, 2021","VANCOUVER",143,NA,NA,2,71.5,3,34.5
"2021-3","2410","V5J","September 30, 2021","VANCOUVER",4,2,2,4,1,0,22
"2021-3","2270","M4S","September 30, 2021","TORONTO",1,NA,NA,1,1,0,25
"2021-3","2410","V7W","September 30, 2021","VANCOUVER",2,NA,NA,1,2,0,24
"2021-3","2270","M2P","September 30, 2021","TORONTO",2,NA,NA,2,1,0,23
"2021-3","0610","L8J","September 30, 2021","HAMILTON",1,NA,NA,1,1,0,37
"2021-3","2410","V5Y","September 30, 2021","VANCOUVER",392,NA,NA,2,196,13,36.5
"2021-3","0340","nan","September 30, 2021","EDMONTON",74,NA,NA,6,12.3333333333333,1.33333333333333,18.5
"2021-3","1060","nan","September 30, 2021","MONTRÉAL",150,NA,NA,2,75,3,12.5
"2021-3","2270","L7K","September 30, 2021","TORONTO",3,NA,NA,3,1,0,20
"2021-3","2270","M9B","September 30, 2021","TORONTO",1,NA,NA,1,1,0,21
"2021-3","0610","L8H","September 30, 2021","HAMILTON",50,NA,NA,1,50,6,21
"2021-3","1060","J5R","September 30, 2021","MONTRÉAL",4,NA,NA,2,2,1,23.5
"2021-3","2440","V8N","September 30, 2021","VICTORIA",4,3,1,4,1,0,21.25
"2021-3","2270","L4E","September 30, 2021","TORONTO",32,NA,NA,7,4.57142857142857,0,28.1428571428571
"2021-3","1060","H3R","September 30, 2021","MONTRÉAL",1,NA,NA,1,1,0,23
"2021-3","2410","V3T","September 30, 2021","VANCOUVER",303,NA,NA,1,303,34,28
"2021-3","1060","J4K","September 30, 2021","MONTRÉAL",20,NA,NA,1,20,4,23
"2021-3","2270","M3M","September 30, 2021","TORONTO",1,NA,NA,1,1,0,28
"2021-3","1060","J7K","September 30, 2021","MONTRÉAL",1,NA,NA,1,1,0,25
"2021-3","2680","R3V","September 30, 2021","WINNIPEG",40,NA,NA,1,40,5,30
"2021-3","0340","T8N","September 30, 2021","EDMONTON",5,NA,NA,1,5,0,21
"2021-3","0340","T6W","September 30, 2021","EDMONTON",97,96,1,7,13.8571428571429,0.714285714285714,35.8571428571429
"2021-3","2270","L1V","September 30, 2021","TORONTO",9,NA,NA,1,9,0,31
"2021-3","1265","K1R","September 30, 2021","OTTAWA",251,NA,NA,1,251,19,27
"2021-3","2270","M1B","September 30, 2021","TORONTO",22,NA,NA,1,22,3,33
"2021-3","2410","V6T","September 30, 2021","VANCOUVER",1,NA,NA,1,1,0,24
"2021-3","2680","R3W","September 30, 2021","WINNIPEG",8,NA,NA,1,8,0,36
"2021-3","2270","M3B","September 30, 2021","TORONTO",3,NA,NA,3,1,0,66.3333333333333
"2021-3","2270","M5R","September 30, 2021","TORONTO",21,NA,NA,1,21,9,31
"2021-3","2270","M6A","September 30, 2021","TORONTO",64,NA,NA,4,16,3,24
"2021-3","0340","T7Z","September 30, 2021","EDMONTON",4,NA,NA,2,2,0,21.5
"2021-3","0340","T6T","September 30, 2021","EDMONTON",1,NA,NA,1,1,0,29
"2021-3","1265","K0A","September 30, 2021","OTTAWA",5,NA,NA,5,1,0,41.8
"2021-3","2270","M5V","September 30, 2021","TORONTO",373,NA,NA,1,373,48,24
"2021-3","2680",NA,"September 30, 2021","WINNIPEG",1204,1193,11,506,2.37944664031621,0.108695652173913,6.72332015810277
"2021-3","0140","nan","September 30, 2021","CALGARY",30,NA,NA,7,4.28571428571429,0,8.71428571428571
"2021-3","2410","V6Y","September 30, 2021","VANCOUVER",3,2,1,3,1,0,27
"2021-3","0340","T6E","September 30, 2021","EDMONTON",6,5,1,5,1.2,0,20.8
"2021-3","2270","L7E","September 30, 2021","TORONTO",1,NA,NA,1,1,0,20
"2021-3","0340","T5N","September 30, 2021","EDMONTON",397,NA,NA,2,198.5,5,24
"2021-3","1060","J5M","September 30, 2021","MONTRÉAL",1,NA,NA,1,1,0,21
"2021-3","0340","T5T","September 30, 2021","EDMONTON",3,NA,NA,1,3,0,31
"2021-3","2270","M3K","September 30, 2021","TORONTO",27,NA,NA,4,6.75,0,24
"2021-3","2270","M3H","September 30, 2021","TORONTO",413,NA,NA,4,103.25,9,30
"2021-3","0580","B3T","September 30, 2021","HALIFAX",2,NA,NA,2,1,0,20.5
"2021-3","2410","V4A","September 30, 2021","VANCOUVER",4,3,1,4,1,0,28
"2021-3","2410","V6L","September 30, 2021","VANCOUVER",3,2,1,3,1,0,25
"2021-3","2410","V7G","September 30, 2021","VANCOUVER",1,NA,NA,1,1,0,45
"2021-3","2270","M4L","September 30, 2021","TORONTO",48,NA,NA,2,24,3,23
"2021-3","2270","L4G","September 30, 2021","TORONTO",2,NA,NA,2,1,0,23
"2021-3","2270","L0J","September 30, 2021","TORONTO",3,NA,NA,3,1,0,29
"2021-3","2270","M6G","September 30, 2021","TORONTO",1,NA,NA,1,1,0,61
"2021-3","1265",NA,"September 30, 2021","OTTAWA",1770,NA,NA,1030,1.71844660194175,0.0475728155339806,8.45922330097087
"2021-3","2270","L7B","September 30, 2021","TORONTO",1,NA,NA,1,1,0,19
