"","ref_yy","metcode","gcd_ct_centroid_fsa","date_pbi","metro","total_completions","completions_no_accsuite","completions_accsuite","num_structures","unitsperstructure","avgstorycount","avglengthofconstr","avgpermit_to_start_time"
"5542","2014","1060","H3E","September 30, 2014","MONTRÉAL",436,NA,NA,4,109,14.5,14.25,-4.66666666666667
"5543","2014","1060","H3G","June 30, 2014","MONTRÉAL",11,NA,NA,1,11,8,13,0
"5544","2014","1060","H3K","December 31, 2014","MONTRÉAL",10,NA,NA,4,2.5,1.25,15.75,1.75
"5545","2014","1060","H3L","December 31, 2014","MONTRÉAL",48,NA,NA,8,6,1.5,7.375,-1.875
"5546","2014","1060","H3M","December 31, 2014","MONTRÉAL",8,NA,NA,3,2.66666666666667,0.666666666666667,6.33333333333333,2
"5547","2014","1060","H3N","December 31, 2014","MONTRÉAL",8,NA,NA,4,2,1,5.25,2.25
"5548","2014","1060","H3P","December 31, 2014","MONTRÉAL",35,NA,NA,1,35,6,15,NA
"5549","2014","1060","H3R","March 31, 2014","MONTRÉAL",1,NA,NA,1,1,0,27,0
"5550","2014","1060","H3V","March 31, 2014","MONTRÉAL",107,NA,NA,1,107,8,14,0
"5551","2014","1060","H3X","December 31, 2014","MONTRÉAL",6,NA,NA,6,1,0,11.6666666666667,0
"5552","2014","1060","H3Y","September 30, 2014","MONTRÉAL",2,NA,NA,2,1,0,16,0
"5553","2014","1060","H4B","September 30, 2014","MONTRÉAL",38,NA,NA,3,12.6666666666667,2,16.3333333333333,0
"5554","2014","1060","H4C","December 31, 2014","MONTRÉAL",158,NA,NA,5,31.6,3.8,16,0.4
"5555","2014","1060","H4E","December 31, 2014","MONTRÉAL",41,NA,NA,5,8.2,2.4,8.8,0.6
"5556","2014","1060","H4G","December 31, 2014","MONTRÉAL",16,NA,NA,3,5.33333333333333,3,9.33333333333333,0.333333333333333
"5557","2014","1060","H4H","September 30, 2014","MONTRÉAL",7,NA,NA,2,3.5,1,8.5,0
"5558","2014","1060","H4K","September 30, 2014","MONTRÉAL",3,NA,NA,3,1,0,8.66666666666667,0
"5559","2014","1060","H4L","September 30, 2014","MONTRÉAL",7,NA,NA,3,2.33333333333333,0.666666666666667,7.66666666666667,-0.333333333333333
"5560","2014","1060","H4P","September 30, 2014","MONTRÉAL",54,NA,NA,1,54,7,23,0
"5561","2014","1060","H4R","December 31, 2014","MONTRÉAL",49,NA,NA,8,6.125,0.875,12.25,-2
"5562","2014","1060","H4S","December 31, 2014","MONTRÉAL",29,NA,NA,12,2.41666666666667,0.333333333333333,15.4166666666667,-1.1
"5563","2014","1060","H4T","December 31, 2014","MONTRÉAL",145,NA,NA,15,9.66666666666667,3,8.15384615384615,0.466666666666667
"5564","2014","1060","H4V","September 30, 2014","MONTRÉAL",7,NA,NA,7,1,0,8.42857142857143,-2.33333333333333
"5565","2014","1060","H4W","December 31, 2014","MONTRÉAL",204,NA,NA,8,25.5,2.5,10.875,-2
"5566","2014","1060","H7A","December 31, 2014","MONTRÉAL",145,NA,NA,68,2.13235294117647,0.441176470588235,6.27272727272727,-1.70909090909091
"5567","2014","1060","H7B","December 31, 2014","MONTRÉAL",2,NA,NA,2,1,0,5,-1
"5568","2014","1060","H7E","December 31, 2014","MONTRÉAL",367,NA,NA,36,10.1944444444444,1.63888888888889,8.33333333333333,-0.451612903225806
"5569","2014","1060","H7G","December 31, 2014","MONTRÉAL",29,NA,NA,4,7.25,1,8,0.75
"5570","2014","1060","H7H","December 31, 2014","MONTRÉAL",26,NA,NA,14,1.85714285714286,0.142857142857143,4.92307692307692,-0.666666666666667
"5571","2014","1060","H7J","December 31, 2014","MONTRÉAL",19,NA,NA,2,9.5,1.5,10,-5
"5572","2014","1060","H7K","December 31, 2014","MONTRÉAL",40,NA,NA,9,4.44444444444444,0.444444444444444,11.8571428571429,-4.33333333333333
"5573","2014","1060","H7L","December 31, 2014","MONTRÉAL",72,NA,NA,30,2.4,0.933333333333333,7.08,-0.2
"5574","2014","1060","H7M","December 31, 2014","MONTRÉAL",3,NA,NA,3,1,0,3,-1
"5575","2014","1060","H7N","September 30, 2014","MONTRÉAL",83,NA,NA,9,9.22222222222222,2.33333333333333,6.11111111111111,-0.285714285714286
"5576","2014","1060","H7P","December 31, 2014","MONTRÉAL",261,NA,NA,8,32.625,4.375,14.5,-1.5
"5577","2014","1060","H7R","December 31, 2014","MONTRÉAL",53,52,1,43,1.23255813953488,0.13953488372093,6.76315789473684,-0.0833333333333333
"5578","2014","1060","H7T","December 31, 2014","MONTRÉAL",448,NA,NA,15,29.8666666666667,4.06666666666667,12.8571428571429,-4.33333333333333
"5579","2014","1060","H7W","December 31, 2014","MONTRÉAL",11,NA,NA,2,5.5,2,11,0
"5580","2014","1060","H7X","December 31, 2014","MONTRÉAL",85,NA,NA,46,1.84782608695652,0.456521739130435,7.52272727272727,-4.1
"5581","2014","1060","H7Y","December 31, 2014","MONTRÉAL",3,NA,NA,3,1,0,4.5,2.5
"5582","2014","1060","H8N","September 30, 2014","MONTRÉAL",162,NA,NA,3,54,4.33333333333333,14.6666666666667,0
"5583","2014","1060","H8P","December 31, 2014","MONTRÉAL",11,NA,NA,2,5.5,1,7,1.5
"5584","2014","1060","H8R","September 30, 2014","MONTRÉAL",12,NA,NA,5,2.4,1.2,14.2,0
"5585","2014","1060","H8S","December 31, 2014","MONTRÉAL",218,NA,NA,5,43.6,3.6,15,0
"5586","2014","1060","H8T","September 30, 2014","MONTRÉAL",60,NA,NA,2,30,4,16.5,0
"5587","2014","1060","H8Y","December 31, 2014","MONTRÉAL",20,NA,NA,13,1.53846153846154,0.153846153846154,7.5,0.666666666666667
"5588","2014","1060","H8Z","December 31, 2014","MONTRÉAL",38,NA,NA,2,19,3.5,14.5,0
"5589","2014","1060","H9A","September 30, 2014","MONTRÉAL",44,NA,NA,1,44,5,28,NA
"5590","2014","1060","H9C","December 31, 2014","MONTRÉAL",11,NA,NA,9,1.22222222222222,0,5.875,0.111111111111111
"5591","2014","1060","H9E","December 31, 2014","MONTRÉAL",17,NA,NA,9,1.88888888888889,0,5.42857142857143,0.888888888888889
"5592","2014","1060","H9H","December 31, 2014","MONTRÉAL",7,NA,NA,5,1.4,0.4,5,2.2
"5593","2014","1060","H9J","December 31, 2014","MONTRÉAL",2,NA,NA,2,1,0,17,1.5
"5594","2014","1060","H9K","December 31, 2014","MONTRÉAL",16,NA,NA,16,1,0,5,-1.33333333333333
"5595","2014","1060","H9P","December 31, 2014","MONTRÉAL",2,NA,NA,2,1,0,13.5,NA
"5596","2014","1060","H9R","December 31, 2014","MONTRÉAL",55,NA,NA,16,3.4375,0.25,7.07142857142857,0.545454545454545
"5597","2014","1060","H9S","December 31, 2014","MONTRÉAL",180,NA,NA,10,18,0.8,8.33333333333333,-0.833333333333333
"5598","2014","1060","H9W","December 31, 2014","MONTRÉAL",12,NA,NA,9,1.33333333333333,0.222222222222222,11.5555555555556,1.5
"5599","2014","1060","H9X","December 31, 2014","MONTRÉAL",2,NA,NA,2,1,0,12,0
"5600","2014","1060","J0L","December 31, 2014","MONTRÉAL",227,NA,NA,94,2.41489361702128,0.308510638297872,5.08571428571429,-0.375
"5601","2014","1060","J0N","December 31, 2014","MONTRÉAL",290,286,4,147,1.97278911564626,0.312925170068027,5.93814432989691,-1.78632478632479
"5602","2014","1060","J0P","December 31, 2014","MONTRÉAL",173,172,1,136,1.27205882352941,0.0514705882352941,7,-0.0178571428571429
"5603","2014","1060","J0V","December 31, 2014","MONTRÉAL",28,NA,NA,28,1,0,4.88,0
"5604","2014","1060","J3E","December 31, 2014","MONTRÉAL",53,NA,NA,8,6.625,1.125,5,0.5
"5605","2014","1060","J3G","December 31, 2014","MONTRÉAL",318,NA,NA,64,4.96875,0.765625,6.02173913043478,0.148148148148148
"5606","2014","1060","J3H","December 31, 2014","MONTRÉAL",125,NA,NA,34,3.67647058823529,0.382352941176471,6.76666666666667,-0.535714285714286
"5607","2014","1060","J3L","December 31, 2014","MONTRÉAL",439,438,1,221,1.98642533936652,0.316742081447964,5.85802469135802,-0.244186046511628
"5608","2014","1060","J3N","December 31, 2014","MONTRÉAL",27,NA,NA,12,2.25,0.5,4.375,0.3
"5609","2014","1060","J3V","December 31, 2014","MONTRÉAL",36,NA,NA,20,1.8,0.3,8.83333333333333,-0.466666666666667
"5610","2014","1060","J3X","December 31, 2014","MONTRÉAL",77,NA,NA,20,3.85,0.4,7,-1
"5611","2014","1060","J3Y","December 31, 2014","MONTRÉAL",531,523,8,151,3.51655629139073,0.721854304635762,5.75206611570248,0.0909090909090909
"5612","2014","1060","J4B","December 31, 2014","MONTRÉAL",171,NA,NA,27,6.33333333333333,1.62962962962963,9.2962962962963,-1.14285714285714
"5613","2014","1060","J4G","September 30, 2014","MONTRÉAL",1,NA,NA,1,1,0,12,0
"5614","2014","1060","J4H","December 31, 2014","MONTRÉAL",8,NA,NA,3,2.66666666666667,2,5.33333333333333,0.333333333333333
"5615","2014","1060","J4J","December 31, 2014","MONTRÉAL",39,NA,NA,15,2.6,1.2,5.28571428571429,1.6
"5616","2014","1060","J4K","December 31, 2014","MONTRÉAL",221,220,1,25,8.84,1.48,5.31818181818182,0.523809523809524
"5617","2014","1060","J4L","December 31, 2014","MONTRÉAL",29,NA,NA,8,3.625,1.5,4.75,0.875
"5618","2014","1060","J4M","December 31, 2014","MONTRÉAL",256,NA,NA,56,4.57142857142857,1.32142857142857,6.41176470588235,0.276595744680851
"5619","2014","1060","J4N","December 31, 2014","MONTRÉAL",71,NA,NA,6,11.8333333333333,1.33333333333333,10,2.2
"5620","2014","1060","J4R","December 31, 2014","MONTRÉAL",140,NA,NA,4,35,4.25,10.25,0.25
"5621","2014","1060","J4T","December 31, 2014","MONTRÉAL",54,52,2,23,2.34782608695652,1.34782608695652,5.3,0.8
"5622","2014","1060","J4V","December 31, 2014","MONTRÉAL",25,NA,NA,6,4.16666666666667,0.333333333333333,4.4,0.166666666666667
"5623","2014","1060","J4W","December 31, 2014","MONTRÉAL",196,195,1,7,28,2,14.6,0
"5624","2014","1060","J4X","December 31, 2014","MONTRÉAL",361,NA,NA,12,30.0833333333333,1.33333333333333,8.44444444444444,0.272727272727273
"5625","2014","1060","J4Y","December 31, 2014","MONTRÉAL",294,NA,NA,61,4.81967213114754,1.88524590163934,7.11666666666667,-1.73214285714286
"5626","2014","1060","J4Z","December 31, 2014","MONTRÉAL",65,64,1,36,1.80555555555556,0.333333333333333,6.66666666666667,-0.0625
"5627","2014","1060","J5A","December 31, 2014","MONTRÉAL",276,NA,NA,74,3.72972972972973,0.527027027027027,4.91935483870968,0.283333333333333
"5628","2014","1060","J5B","December 31, 2014","MONTRÉAL",3,NA,NA,3,1,0,4,1
"5629","2014","1060","J5C","December 31, 2014","MONTRÉAL",135,134,1,7,19.2857142857143,1.14285714285714,6.71428571428571,2.71428571428571
"5630","2014","1060","J5L","December 31, 2014","MONTRÉAL",209,202,7,158,1.32278481012658,0.189873417721519,5.46341463414634,-1.01935483870968
"5631","2014","1060","J5R","December 31, 2014","MONTRÉAL",130,NA,NA,50,2.6,0.24,6.32558139534884,-0.0851063829787234
"5632","2014","1060","J5T","December 31, 2014","MONTRÉAL",51,48,3,48,1.0625,0.0416666666666667,4.9,-0.260869565217391
"5633","2014","1060","J5W","December 31, 2014","MONTRÉAL",165,NA,NA,101,1.63366336633663,0.158415841584158,4.86111111111111,-0.454545454545455
"5634","2014","1060","J5X","December 31, 2014","MONTRÉAL",25,NA,NA,18,1.38888888888889,0.333333333333333,5.93333333333333,-0.411764705882353
"5635","2014","1060","J5Y","December 31, 2014","MONTRÉAL",75,74,1,58,1.29310344827586,0.241379310344828,5.18181818181818,-1.45283018867925
"5636","2014","1060","J5Z","December 31, 2014","MONTRÉAL",269,NA,NA,34,7.91176470588235,1.20588235294118,8.7,-2.9
"5637","2014","1060","J6A","December 31, 2014","MONTRÉAL",45,NA,NA,11,4.09090909090909,0.636363636363636,7.5,-2.36363636363636
"5638","2014","1060","J6J","December 31, 2014","MONTRÉAL",50,NA,NA,41,1.21951219512195,0.0975609756097561,5.375,-0.205128205128205
"5639","2014","1060","J6K","December 31, 2014","MONTRÉAL",162,161,1,52,3.11538461538462,0.538461538461538,6.275,-0.166666666666667
"5640","2014","1060","J6N","December 31, 2014","MONTRÉAL",182,180,2,57,3.19298245614035,0.421052631578947,4.7843137254902,0.488372093023256
"5641","2014","1060","J6R","December 31, 2014","MONTRÉAL",68,NA,NA,55,1.23636363636364,0,4.62790697674419,0.102040816326531
"5642","2014","1060","J6V","December 31, 2014","MONTRÉAL",7,6,1,7,1,0,5.16666666666667,3.28571428571429
"5643","2014","1060","J6W","December 31, 2014","MONTRÉAL",20,NA,NA,8,2.5,0.625,6,-2.125
"5644","2014","1060","J6X","December 31, 2014","MONTRÉAL",142,141,1,91,1.56043956043956,0.241758241758242,4.87719298245614,-1.66233766233766
"5645","2014","1060","J6Y","December 31, 2014","MONTRÉAL",18,17,1,11,1.63636363636364,0.272727272727273,7.57142857142857,0.222222222222222
"5646","2014","1060","J6Z","December 31, 2014","MONTRÉAL",47,NA,NA,15,3.13333333333333,0.666666666666667,7.33333333333333,-3.53846153846154
"5647","2014","1060","J7A","September 30, 2014","MONTRÉAL",13,NA,NA,13,1,0,6.77777777777778,-0.583333333333333
"5648","2014","1060","J7B","September 30, 2014","MONTRÉAL",5,NA,NA,5,1,0,7.8,0
"5649","2014","1060","J7C","December 31, 2014","MONTRÉAL",340,336,4,135,2.51851851851852,0.244444444444444,5.57,-1.24031007751938
"5650","2014","1060","J7E","December 31, 2014","MONTRÉAL",75,NA,NA,8,9.375,1.25,7.28571428571429,0
"5651","2014","1060","J7G","December 31, 2014","MONTRÉAL",15,NA,NA,5,3,1.4,12.6666666666667,-2.66666666666667
"5652","2014","1060","J7H","September 30, 2014","MONTRÉAL",78,NA,NA,5,15.6,1.8,17.2,-3
"5653","2014","1060","J7J","December 31, 2014","MONTRÉAL",505,467,38,288,1.75347222222222,0.284722222222222,4.87027027027027,-1.43609022556391
"5654","2014","1060","J7K","December 31, 2014","MONTRÉAL",45,42,3,35,1.28571428571429,0.2,5.26666666666667,0.32258064516129
"5655","2014","1060","J7L","December 31, 2014","MONTRÉAL",5,4,1,5,1,0,7,1
"5656","2014","1060","J7M","December 31, 2014","MONTRÉAL",67,64,3,46,1.45652173913043,0.326086956521739,6.75757575757576,-1.26666666666667
"5657","2014","1060","J7N","December 31, 2014","MONTRÉAL",55,54,1,24,2.29166666666667,0.458333333333333,5.73913043478261,-2.16666666666667
"5658","2014","1060","J7P","December 31, 2014","MONTRÉAL",44,NA,NA,13,3.38461538461538,0.692307692307692,5.66666666666667,1
"5659","2014","1060","J7R","December 31, 2014","MONTRÉAL",99,NA,NA,20,4.95,0.85,5.875,-0.6875
"5660","2014","1060","J7T","December 31, 2014","MONTRÉAL",78,NA,NA,64,1.21875,0.046875,7.06122448979592,0.537037037037037
"5661","2014","1060","J7V","December 31, 2014","MONTRÉAL",414,NA,NA,130,3.18461538461538,0.430769230769231,7.81651376146789,-0.114285714285714
"5662","2014","1060","J7X","December 31, 2014","MONTRÉAL",85,83,2,21,4.04761904761905,1.14285714285714,11.1666666666667,3.14285714285714
"5663","2014","1060","J7Y","December 31, 2014","MONTRÉAL",251,249,2,81,3.09876543209877,0.740740740740741,6.65573770491803,-0.350649350649351
"5664","2014","1060","J7Z","December 31, 2014","MONTRÉAL",240,239,1,80,3,0.8,7.04918032786885,-0.851351351351351
"5665","2014","1060","nan","December 31, 2014","MONTRÉAL",2368,2338,30,645,3.67131782945736,0.607751937984496,6.66230936819172,-1.16666666666667
"5666","2014","1700","S0K","December 31, 2014","SASKATOON",88,NA,NA,87,1.01149425287356,0,6.55421686746988,0.0240963855421687
"5667","2014","1700","S0L","December 31, 2014","SASKATOON",8,NA,NA,8,1,0,5.125,0
"5668","2014","1700","S7H","December 31, 2014","SASKATOON",59,NA,NA,22,2.68181818181818,0.136363636363636,9.86363636363636,0.636363636363636
"5669","2014","1700","S7J","December 31, 2014","SASKATOON",39,NA,NA,29,1.3448275862069,0,8.37931034482759,1.55172413793103
"5670","2014","1700","S7K","December 31, 2014","SASKATOON",27,NA,NA,17,1.58823529411765,0.117647058823529,9.11764705882353,2.35294117647059
"5671","2014","1700","S7L","December 31, 2014","SASKATOON",505,NA,NA,246,2.05284552845528,0.16260162601626,8.00813008130081,1.27868852459016
"5672","2014","1700","S7M","December 31, 2014","SASKATOON",163,NA,NA,28,5.82142857142857,0.392857142857143,8.92307692307692,1.03571428571429
"5673","2014","1700","S7N","December 31, 2014","SASKATOON",72,NA,NA,40,1.8,0.075,10.125,1.025
"5674","2014","1700","S7S","December 31, 2014","SASKATOON",470,NA,NA,344,1.36627906976744,0.00872093023255814,7.48837209302326,1.01775147928994
"5675","2014","1700","S7T","December 31, 2014","SASKATOON",405,NA,NA,283,1.43109540636042,0.03886925795053,6.80918727915194,1.1660777385159
"5676","2014","1700","S7V","December 31, 2014","SASKATOON",298,NA,NA,292,1.02054794520548,0,7.6989247311828,1.30821917808219
"5677","2014","1700","S7W","December 31, 2014","SASKATOON",160,NA,NA,25,6.4,0.2,12.88,2.12
"5678","2014","1700","nan","December 31, 2014","SASKATOON",616,NA,NA,467,1.31905781584582,0.012847965738758,6.74834437086093,1
"5679","2014","2410","V0N","September 30, 2014","VANCOUVER",13,12,1,13,1,0,19.75,0.307692307692308
"5680","2014","2410","V1M","December 31, 2014","VANCOUVER",156,154,2,37,4.21621621621622,0.189189189189189,7.05714285714286,0.459459459459459
"5681","2014","2410","V2W","December 31, 2014","VANCOUVER",83,NA,NA,36,2.30555555555556,0,8.97058823529412,0.638888888888889
"5682","2014","2410","V2X","December 31, 2014","VANCOUVER",58,NA,NA,8,7.25,0.5,9.28571428571429,0.125
"5683","2014","2410","V2Y","December 31, 2014","VANCOUVER",849,796,53,306,2.77450980392157,0.0588235294117647,7.59136212624585,0.725490196078431
"5684","2014","2410","V2Z","December 31, 2014","VANCOUVER",87,81,6,63,1.38095238095238,0.0317460317460317,14.2881355932203,0.412698412698413
"5685","2014","2410","V3A","December 31, 2014","VANCOUVER",67,64,3,35,1.91428571428571,0,7.34375,0.942857142857143
"5686","2014","2410","V3B","December 31, 2014","VANCOUVER",355,347,8,53,6.69811320754717,0.943396226415094,8.83018867924528,0.528301886792453
"5687","2014","2410","V3C","December 31, 2014","VANCOUVER",191,188,3,37,5.16216216216216,0.486486486486487,10.6486486486486,0.756756756756757
"5688","2014","2410","V3E","December 31, 2014","VANCOUVER",711,636,75,357,1.99159663865546,0.0672268907563025,7.32957746478873,0.649859943977591
"5689","2014","2410","V3H","September 30, 2014","VANCOUVER",24,NA,NA,23,1.04347826086957,0,12.7727272727273,1.43478260869565
"5690","2014","2410","V3J","September 30, 2014","VANCOUVER",309,292,17,73,4.23287671232877,0.479452054794521,10.9452054794521,0.191780821917808
"5691","2014","2410","V3K","December 31, 2014","VANCOUVER",187,164,23,70,2.67142857142857,0.214285714285714,9.67142857142857,0.0857142857142857
"5692","2014","2410","V3L","December 31, 2014","VANCOUVER",350,NA,NA,15,23.3333333333333,2.33333333333333,12,1.2
"5693","2014","2410","V3M","December 31, 2014","VANCOUVER",183,NA,NA,64,2.859375,0.578125,9.15873015873016,2.765625
"5694","2014","2410","V3N","December 31, 2014","VANCOUVER",174,172,2,82,2.1219512195122,0.0731707317073171,13.5925925925926,0.865853658536585
"5695","2014","2410","V3R","December 31, 2014","VANCOUVER",289,273,16,74,3.90540540540541,0.175675675675676,8.16216216216216,0.5
"5696","2014","2410","V3S","December 31, 2014","VANCOUVER",316,270,46,223,1.41704035874439,0.0269058295964126,7.93548387096774,0.68018018018018
"5697","2014","2410","V3T","December 31, 2014","VANCOUVER",151,146,5,28,5.39285714285714,0.357142857142857,9.53571428571429,0.5
"5698","2014","2410","V3V","December 31, 2014","VANCOUVER",89,65,24,89,1,0,8.85393258426966,0.202247191011236
"5699","2014","2410","V3W","December 31, 2014","VANCOUVER",181,158,23,117,1.54700854700855,0.0341880341880342,9.02564102564103,1.23076923076923
"5700","2014","2410","V3X","December 31, 2014","VANCOUVER",608,543,65,337,1.80415430267062,0.0118694362017804,8.24850299401198,0.905044510385757
"5701","2014","2410","V3Y","December 31, 2014","VANCOUVER",99,NA,NA,8,12.375,0.5,17,0.875
"5702","2014","2410","V4A","December 31, 2014","VANCOUVER",193,188,5,69,2.79710144927536,0.159420289855072,12.6911764705882,0.623188405797101
"5703","2014","2410","V4B","December 31, 2014","VANCOUVER",119,93,26,102,1.16666666666667,0.0588235294117647,10.3267326732673,0.53921568627451
"5704","2014","2410","V4C","December 31, 2014","VANCOUVER",208,172,36,151,1.37748344370861,0,7.60264900662252,1.02649006622517
"5705","2014","2410","V4E","December 31, 2014","VANCOUVER",8,7,1,5,1.6,0,8,0.2
"5706","2014","2410","V4K","December 31, 2014","VANCOUVER",51,44,7,51,1,0.0196078431372549,7.56862745098039,0.176470588235294
"5707","2014","2410","V4L","December 31, 2014","VANCOUVER",9,NA,NA,9,1,0.111111111111111,9.77777777777778,0.111111111111111
"5708","2014","2410","V4M","December 31, 2014","VANCOUVER",113,108,5,26,4.34615384615385,0.230769230769231,11.8461538461538,0.615384615384615
"5709","2014","2410","V4N","December 31, 2014","VANCOUVER",206,192,14,106,1.94339622641509,0.0566037735849057,9.4811320754717,0.971698113207547
"5710","2014","2410","V4P","December 31, 2014","VANCOUVER",99,NA,NA,14,7.07142857142857,0.357142857142857,9.92857142857143,0.785714285714286
"5711","2014","2410","V4R","December 31, 2014","VANCOUVER",134,NA,NA,126,1.06349206349206,0,7.65573770491803,0.0793650793650794
"5712","2014","2410","V4W","December 31, 2014","VANCOUVER",26,25,1,13,2,0,9.75,0.0769230769230769
"5713","2014","2410","V5A","December 31, 2014","VANCOUVER",88,NA,NA,31,2.83870967741935,0.129032258064516,13.4516129032258,1.87096774193548
"5714","2014","2410","V5B","December 31, 2014","VANCOUVER",67,NA,NA,48,1.39583333333333,0.0833333333333333,17.1458333333333,0.708333333333333
