"","ref_yy","metcode","dweltype","mkttycd","date_pbi","metro","inventory","num_structures","unitsperstructure","avgstorycount","ref_qq","population","inventory_per_10kpop"
"2088","2013","2410",1,3,"December 31, 2013","VANCOUVER",8,8,1,0,4,"2502439.06",0.0319688104612625
"2089","2013","2410",2,1,"December 31, 2013","VANCOUVER",110,70,1.57142857142857,0,4,"2502439.06",0.43957114384236
"2090","2013","2410",2,3,"December 31, 2013","VANCOUVER",47,32,1.46875,0,4,"2502439.06",0.187816761459917
"2091","2013","2410",4,1,"December 31, 2013","VANCOUVER",21,7,3,0,4,"2502439.06",0.0839181274608142
"2092","2013","2410",4,3,"December 31, 2013","VANCOUVER",607,233,2.60515021459227,0.347639484978541,4,"2502439.06",2.4256334937483
"2093","2013","2410",5,1,"December 31, 2013","VANCOUVER",168,84,2,1.92857142857143,4,"2502439.06",0.671345019686513
"2094","2013","2410",5,3,"December 31, 2013","VANCOUVER",1992,148,13.4594594594595,8.30405405405405,4,"2502439.06",7.96023380485437
"2095","2013","2440",1,1,"December 31, 2013","VICTORIA",61,61,1,0,4,"369521.406",1.65078393320467
"2096","2013","2440",1,3,"December 31, 2013","VICTORIA",6,6,1,0,4,"369521.406",0.162372190151279
"2097","2013","2440",2,1,"December 31, 2013","VICTORIA",12,7,1.71428571428571,0,4,"369521.406",0.324744380302558
"2098","2013","2440",2,3,"December 31, 2013","VICTORIA",5,3,1.66666666666667,0,4,"369521.406",0.135310158459399
"2099","2013","2440",4,3,"December 31, 2013","VICTORIA",78,31,2.51612903225806,0,4,"369521.406",2.11083847196663
"2100","2013","2440",5,3,"December 31, 2013","VICTORIA",388,38,10.2105263157895,4.05263157894737,4,"369521.406",10.5000682964494
"2101","2013","2680",1,1,"December 31, 2013","WINNIPEG",292,292,1,0,4,"775759.5310000001",3.76405301296904
"2102","2013","2680",1,3,"December 31, 2013","WINNIPEG",1,1,1,0,4,"775759.5310000001",0.0128905925101679
"2103","2013","2680",2,1,"December 31, 2013","WINNIPEG",10,6,1.66666666666667,0,4,"775759.5310000001",0.128905925101679
"2104","2013","2680",2,3,"December 31, 2013","WINNIPEG",1,1,1,0,4,"775759.5310000001",0.0128905925101679
"2105","2013","2680",4,3,"December 31, 2013","WINNIPEG",56,11,5.09090909090909,0,4,"775759.5310000001",0.721873180569405
"2106","2013","2680",5,3,"December 31, 2013","WINNIPEG",124,17,7.29411764705882,3.70588235294118,4,"775759.5310000001",1.59843347126083
"2107","2014","0340",1,1,"December 31, 2014","EDMONTON",521,521,1,0,4,"1334817.5",3.9031553002564
"2108","2014","0340",1,3,"December 31, 2014","EDMONTON",1,1,1,0,4,"1334817.5",0.00749166084502189
"2109","2014","0340",2,1,"December 31, 2014","EDMONTON",230,136,1.69117647058824,0,4,"1334817.5",1.72308199435503
"2110","2014","0340",2,3,"December 31, 2014","EDMONTON",21,16,1.3125,0,4,"1334817.5",0.15732487774546
"2111","2014","0340",4,1,"December 31, 2014","EDMONTON",24,17,1.41176470588235,0,4,"1334817.5",0.179799860280525
"2112","2014","0340",4,3,"December 31, 2014","EDMONTON",43,18,2.38888888888889,0,4,"1334817.5",0.322141416335941
"2113","2014","0340",5,3,"December 31, 2014","EDMONTON",156,22,7.09090909090909,3.18181818181818,4,"1334817.5",1.16869909182341
"2114","2014","0580",1,1,"December 31, 2014","HALIFAX",82,82,1,0,4,"407424.81299999997",2.0126412870195
"2115","2014","0580",2,1,"December 31, 2014","HALIFAX",23,17,1.35294117647059,0,4,"407424.81299999997",0.564521336603031
"2116","2014","0580",4,1,"December 31, 2014","HALIFAX",22,9,2.44444444444444,0,4,"407424.81299999997",0.539976930663769
"2117","2014","0580",4,3,"December 31, 2014","HALIFAX",3,1,3,0,4,"407424.81299999997",0.0736332178177867
"2118","2014","0580",5,3,"December 31, 2014","HALIFAX",51,1,51,5,4,"407424.81299999997",1.25176470290237
"2119","2014","1400",1,1,"December 31, 2014","QUÉBEC",79,79,1,0,4,"798354.688",0.989535117504064
"2120","2014","1400",2,1,"December 31, 2014","QUÉBEC",184,140,1.31428571428571,0,4,"798354.688",2.30474002051579
"2121","2014","1400",2,3,"December 31, 2014","QUÉBEC",2,2,1,0,4,"798354.688",0.0250515219621282
"2122","2014","1400",4,1,"December 31, 2014","QUÉBEC",69,31,2.2258064516129,0,4,"798354.688",0.864277507693423
"2123","2014","1400",4,3,"December 31, 2014","QUÉBEC",4,3,1.33333333333333,0,4,"798354.688",0.0501030439242564
"2124","2014","1400",5,1,"December 31, 2014","QUÉBEC",6,5,1.2,1.8,4,"798354.688",0.0751545658863846
"2125","2014","1400",5,3,"December 31, 2014","QUÉBEC",595,119,5,3.57142857142857,4,"798354.688",7.45282778373314
"2126","2014","1490",1,1,"December 31, 2014","REGINA",158,158,1,0,4,"238746.688",6.6178928521932
"2127","2014","1490",1,3,"December 31, 2014","REGINA",2,2,1,0,4,"238746.688",0.0837707955973823
"2128","2014","1490",2,1,"December 31, 2014","REGINA",30,19,1.57894736842105,0,4,"238746.688",1.25656193396073
"2129","2014","1490",2,3,"December 31, 2014","REGINA",1,1,1,0,4,"238746.688",0.0418853977986911
"2130","2014","1490",4,1,"December 31, 2014","REGINA",13,4,3.25,0,4,"238746.688",0.544510171382985
"2131","2014","1490",4,3,"December 31, 2014","REGINA",81,24,3.375,0,4,"238746.688",3.39271722169398
"2132","2014","1490",5,3,"December 31, 2014","REGINA",191,24,7.95833333333333,3.29166666666667,4,"238746.688",8.00011097955001
"2133","2014","1700",1,1,"December 31, 2014","SASKATOON",308,308,1,0,4,"298436.906",10.3204393896243
"2134","2014","1700",1,3,"December 31, 2014","SASKATOON",1,1,1,0,4,"298436.906",0.0335079200961827
"2135","2014","1700",2,1,"December 31, 2014","SASKATOON",61,38,1.60526315789474,0,4,"298436.906",2.04398312586715
"2136","2014","1700",2,3,"December 31, 2014","SASKATOON",2,2,1,0,4,"298436.906",0.0670158401923655
"2137","2014","1700",4,1,"December 31, 2014","SASKATOON",7,2,3.5,0,4,"298436.906",0.234555440673279
"2138","2014","1700",4,3,"December 31, 2014","SASKATOON",111,32,3.46875,0,4,"298436.906",3.71937913067628
"2139","2014","1700",5,3,"December 31, 2014","SASKATOON",142,40,3.55,2.225,4,"298436.906",4.75812465365795
"2140","2014","2270",1,1,"December 31, 2014","TORONTO",216,222,0.972972972972973,0,4,"6036308.0600000005",0.357834619858682
"2141","2014","2270",2,1,"December 31, 2014","TORONTO",27,15,1.8,0,4,"6036308.0600000005",0.0447293274823353
"2142","2014","2270",4,1,"December 31, 2014","TORONTO",75,19,3.94736842105263,0,4,"6036308.0600000005",0.124248131895376
"2143","2014","2270",4,3,"December 31, 2014","TORONTO",28,10,2.8,0,4,"6036308.0600000005",0.0463859692409403
"2144","2014","2270",5,3,"December 31, 2014","TORONTO",917,71,12.9154929577465,18.3802816901408,4,"6036308.0600000005",1.51914049264079
"2145","2014","2410",1,1,"December 31, 2014","VANCOUVER",1015,1015,1,0,4,"2539789.5",3.99639418936097
"2146","2014","2410",1,3,"December 31, 2014","VANCOUVER",13,13,1,0,4,"2539789.5",0.0511853442972341
"2147","2014","2410",2,1,"December 31, 2014","VANCOUVER",103,64,1.609375,0,4,"2539789.5",0.405545420201162
"2148","2014","2410",2,3,"December 31, 2014","VANCOUVER",29,19,1.52631578947368,0,4,"2539789.5",0.114182691124599
"2149","2014","2410",4,3,"December 31, 2014","VANCOUVER",550,230,2.39130434782609,0,4,"2539789.5",2.16553379719067
"2150","2014","2410",5,3,"December 31, 2014","VANCOUVER",1518,128,11.859375,8.8671875,4,"2539789.5",5.97687328024626
"2151","2014","2440",1,1,"December 31, 2014","VICTORIA",68,68,1,0,4,"375048.813",1.81309732608059
"2152","2014","2440",1,3,"December 31, 2014","VICTORIA",4,4,1,0,4,"375048.813",0.106652783887094
"2153","2014","2440",2,1,"December 31, 2014","VICTORIA",13,8,1.625,0,4,"375048.813",0.346621547633054
"2154","2014","2440",2,3,"December 31, 2014","VICTORIA",10,6,1.66666666666667,0,4,"375048.813",0.266631959717734
"2155","2014","2440",4,3,"December 31, 2014","VICTORIA",40,19,2.10526315789474,0,4,"375048.813",1.06652783887094
"2156","2014","2440",5,3,"December 31, 2014","VICTORIA",317,31,10.2258064516129,5.12903225806452,4,"375048.813",8.45223312305217
"2157","2014","2680",1,1,"December 31, 2014","WINNIPEG",239,239,1,0,4,"784144.75",3.04790665243885
"2158","2014","2680",1,3,"December 31, 2014","WINNIPEG",2,2,1,0,4,"784144.75",0.0255054949994883
"2159","2014","2680",2,1,"December 31, 2014","WINNIPEG",13,11,1.18181818181818,0,4,"784144.75",0.165785717496674
"2160","2014","2680",2,3,"December 31, 2014","WINNIPEG",1,1,1,0,4,"784144.75",0.0127527474997441
"2161","2014","2680",4,3,"December 31, 2014","WINNIPEG",79,23,3.43478260869565,0,4,"784144.75",1.00746705247979
"2162","2014","2680",5,3,"December 31, 2014","WINNIPEG",148,20,7.4,3.7,4,"784144.75",1.88740662996213
"2163","2015","0340",1,1,"December 31, 2015","EDMONTON",770,770,1,0,4,"1361157.53",5.65694993436946
"2164","2015","0340",2,1,"December 31, 2015","EDMONTON",395,250,1.58,0,4,"1361157.53",2.90194184944927
"2165","2015","0340",2,3,"December 31, 2015","EDMONTON",30,23,1.30434782608696,0,4,"1361157.53",0.220400646793615
"2166","2015","0340",4,1,"December 31, 2015","EDMONTON",54,26,2.07692307692308,0,4,"1361157.53",0.396721164228508
"2167","2015","0340",4,3,"December 31, 2015","EDMONTON",43,24,1.79166666666667,0,4,"1361157.53",0.315907593737515
"2168","2015","0340",5,3,"December 31, 2015","EDMONTON",330,36,9.16666666666667,3.5,4,"1361157.53",2.42440711472977
"2169","2015","0580",1,1,"December 31, 2015","HALIFAX",79,79,1,0,4,"413105.96900000004",1.91234225424615
"2170","2015","0580",1,3,"December 31, 2015","HALIFAX",1,1,1,0,4,"413105.96900000004",0.0242068639777994
"2171","2015","0580",2,1,"December 31, 2015","HALIFAX",12,10,1.2,0,4,"413105.96900000004",0.290482367733592
"2172","2015","0580",4,1,"December 31, 2015","HALIFAX",26,13,2,0,4,"413105.96900000004",0.629378463422783
"2173","2015","0580",4,3,"December 31, 2015","HALIFAX",3,1,3,0,4,"413105.96900000004",0.0726205919333981
"2174","2015","0580",5,3,"December 31, 2015","HALIFAX",53,2,26.5,5,4,"413105.96900000004",1.28296379082337
"2175","2015","1400",1,1,"December 31, 2015","QUÉBEC",78,78,1,0,4,"804200.656",0.96990719191853
"2176","2015","1400",2,1,"December 31, 2015","QUÉBEC",155,122,1.27049180327869,0,4,"804200.656",1.92737967624836
"2177","2015","1400",2,3,"December 31, 2015","QUÉBEC",1,1,1,0,4,"804200.656",0.0124347075886991
"2178","2015","1400",4,1,"December 31, 2015","QUÉBEC",57,26,2.19230769230769,0,4,"804200.656",0.708778332555849
"2179","2015","1400",4,3,"December 31, 2015","QUÉBEC",20,6,3.33333333333333,0,4,"804200.656",0.248694151773982
"2180","2015","1400",5,1,"December 31, 2015","QUÉBEC",7,5,1.4,2,4,"804200.656",0.0870429531208938
"2181","2015","1400",5,3,"December 31, 2015","QUÉBEC",490,121,4.0495867768595,3.47107438016529,4,"804200.656",6.09300671846256
"2182","2015","1490",1,1,"December 31, 2015","REGINA",138,138,1,0,4,"244489.18800000002",5.64442138030251
"2183","2015","1490",1,3,"December 31, 2015","REGINA",2,2,1,0,4,"244489.18800000002",0.0818032084101813
"2184","2015","1490",2,1,"December 31, 2015","REGINA",37,24,1.54166666666667,0,4,"244489.18800000002",1.51335935558835
"2185","2015","1490",4,1,"December 31, 2015","REGINA",33,15,2.2,0,4,"244489.18800000002",1.34975293876799
"2186","2015","1490",4,3,"December 31, 2015","REGINA",71,23,3.08695652173913,0,4,"244489.18800000002",2.90401389856144
"2187","2015","1490",5,3,"December 31, 2015","REGINA",276,28,9.85714285714286,3.21428571428571,4,"244489.18800000002",11.288842760605
"2188","2015","1700",1,1,"December 31, 2015","SASKATOON",301,301,1,0,4,"306335.031",9.82584326113196
"2189","2015","1700",2,1,"December 31, 2015","SASKATOON",31,23,1.34782608695652,0,4,"306335.031",1.01196392390396
"2190","2015","1700",2,3,"December 31, 2015","SASKATOON",9,6,1.5,0,4,"306335.031",0.2937959779076
"2191","2015","1700",4,1,"December 31, 2015","SASKATOON",24,8,3,0,4,"306335.031",0.783455941086934
"2192","2015","1700",4,3,"December 31, 2015","SASKATOON",181,58,3.12068965517241,0,4,"306335.031",5.90856355569729
"2193","2015","1700",5,3,"December 31, 2015","SASKATOON",142,35,4.05714285714286,2.25714285714286,4,"306335.031",4.63544765143102
"2194","2015","2270",1,1,"December 31, 2015","TORONTO",280,280,1,0,4,"6113865.5600000005",0.457975395847599
"2195","2015","2270",2,1,"December 31, 2015","TORONTO",18,9,2,0,4,"6113865.5600000005",0.0294412754473456
"2196","2015","2270",4,1,"December 31, 2015","TORONTO",62,16,3.875,0,4,"6113865.5600000005",0.101408837651968
"2197","2015","2270",4,3,"December 31, 2015","TORONTO",25,8,3.125,0,4,"6113865.5600000005",0.0408906603435356
"2198","2015","2270",5,3,"December 31, 2015","TORONTO",1966,106,18.5471698113208,22.7452830188679,4,"6113865.5600000005",3.21564152941564
"2199","2015","2410",1,1,"December 31, 2015","VANCOUVER",710,710,1,0,4,"2577770",2.7543186552718
"2200","2015","2410",1,3,"December 31, 2015","VANCOUVER",9,9,1,0,4,"2577770",0.0349138984471074
"2201","2015","2410",2,1,"December 31, 2015","VANCOUVER",73,49,1.48979591836735,0,4,"2577770",0.283190509626538
"2202","2015","2410",2,3,"December 31, 2015","VANCOUVER",29,20,1.45,0,4,"2577770",0.112500339440679
"2203","2015","2410",4,3,"December 31, 2015","VANCOUVER",207,88,2.35227272727273,0,4,"2577770",0.80301966428347
"2204","2015","2410",5,3,"December 31, 2015","VANCOUVER",749,84,8.91666666666667,9.22619047619048,4,"2577770",2.90561221520927
"2205","2015","2440",1,1,"December 31, 2015","VICTORIA",34,34,1,0,4,"383797.78099999996",0.885883183363168
"2206","2015","2440",2,1,"December 31, 2015","VICTORIA",8,5,1.6,0,4,"383797.78099999996",0.208443101967804
"2207","2015","2440",2,3,"December 31, 2015","VICTORIA",15,9,1.66666666666667,0,4,"383797.78099999996",0.390830816189633
"2208","2015","2440",4,3,"December 31, 2015","VICTORIA",33,12,2.75,0,4,"383797.78099999996",0.859827795617193
"2209","2015","2440",5,3,"December 31, 2015","VICTORIA",149,19,7.84210526315789,5.73684210526316,4,"383797.78099999996",3.88225277415035
"2210","2015","2680",1,1,"December 31, 2015","WINNIPEG",256,256,1,0,4,"799158.406",3.20336992113176
"2211","2015","2680",1,3,"December 31, 2015","WINNIPEG",2,2,1,0,4,"799158.406",0.0250263275088418
"2212","2015","2680",2,1,"December 31, 2015","WINNIPEG",36,31,1.16129032258065,0,4,"799158.406",0.450473895159153
"2213","2015","2680",2,3,"December 31, 2015","WINNIPEG",5,4,1.25,0,4,"799158.406",0.0625658187721046
"2214","2015","2680",4,1,"December 31, 2015","WINNIPEG",3,1,3,0,4,"799158.406",0.0375394912632628
"2215","2015","2680",4,3,"December 31, 2015","WINNIPEG",87,28,3.10714285714286,0,4,"799158.406",1.08864524663462
"2216","2015","2680",5,1,"December 31, 2015","WINNIPEG",1,1,1,0,4,"799158.406",0.0125131637544209
"2217","2015","2680",5,3,"December 31, 2015","WINNIPEG",425,27,15.7407407407407,3.18518518518519,4,"799158.406",5.31809459562889
"2218","2016","0340",1,1,"December 31, 2016","EDMONTON",583,583,1,0,4,"1386981.47",4.20337266654327
"2219","2016","0340",1,3,"December 31, 2016","EDMONTON",3,3,1,0,4,"1386981.47",0.021629704973636
"2220","2016","0340",2,1,"December 31, 2016","EDMONTON",347,229,1.51528384279476,0,4,"1386981.47",2.5018358752839
"2221","2016","0340",2,3,"December 31, 2016","EDMONTON",43,31,1.38709677419355,0,4,"1386981.47",0.310025771288783
"2222","2016","0340",4,1,"December 31, 2016","EDMONTON",81,41,1.97560975609756,0,4,"1386981.47",0.584002034288173
"2223","2016","0340",4,3,"December 31, 2016","EDMONTON",153,84,1.82142857142857,0,4,"1386981.47",1.10311495365544
"2224","2016","0340",5,3,"December 31, 2016","EDMONTON",757,61,12.4098360655738,4.39344262295082,4,"1386981.47",5.45789555501416
"2225","2016","0580",1,1,"December 31, 2016","HALIFAX",67,67,1,0,4,"420704.5",1.59256675409937
"2226","2016","0580",2,1,"December 31, 2016","HALIFAX",10,7,1.42857142857143,0,4,"420704.5",0.237696530462593
"2227","2016","0580",4,1,"December 31, 2016","HALIFAX",22,8,2.75,0,4,"420704.5",0.522932367017705
"2228","2016","0580",5,3,"December 31, 2016","HALIFAX",51,3,17,4.66666666666667,4,"420704.5",1.21225230535922
"2229","2016","1400",1,1,"December 31, 2016","QUÉBEC",60,60,1,0,4,"809322.875",0.741360486073003
"2230","2016","1400",2,1,"December 31, 2016","QUÉBEC",138,103,1.33980582524272,0,4,"809322.875",1.70512911796791
"2231","2016","1400",4,1,"December 31, 2016","QUÉBEC",49,18,2.72222222222222,0,4,"809322.875",0.605444396959619
"2232","2016","1400",4,3,"December 31, 2016","QUÉBEC",14,3,4.66666666666667,0,4,"809322.875",0.172984113417034
"2233","2016","1400",5,1,"December 31, 2016","QUÉBEC",16,9,1.77777777777778,2,4,"809322.875",0.197696129619467
"2234","2016","1400",5,3,"December 31, 2016","QUÉBEC",269,62,4.33870967741935,4.2258064516129,4,"809322.875",3.3237661792273
"2235","2016","1490",1,1,"December 31, 2016","REGINA",91,91,1,0,4,"250498.59399999998",3.63275492077213
"2236","2016","1490",1,3,"December 31, 2016","REGINA",2,2,1,0,4,"250498.59399999998",0.0798407674894974
"2237","2016","1490",2,1,"December 31, 2016","REGINA",30,23,1.30434782608696,0,4,"250498.59399999998",1.19761151234246
"2238","2016","1490",4,1,"December 31, 2016","REGINA",17,7,2.42857142857143,0,4,"250498.59399999998",0.678646523660728
"2239","2016","1490",4,3,"December 31, 2016","REGINA",37,14,2.64285714285714,0,4,"250498.59399999998",1.4770541985557
"2240","2016","1490",5,3,"December 31, 2016","REGINA",219,22,9.95454545454546,2.86363636363636,4,"250498.59399999998",8.74256404009996
"2241","2016","1700",1,1,"December 31, 2016","SASKATOON",241,241,1,0,4,"314743.469",7.65702941400827
"2242","2016","1700",2,1,"December 31, 2016","SASKATOON",34,24,1.41666666666667,0,4,"314743.469",1.08024481359453
"2243","2016","1700",2,3,"December 31, 2016","SASKATOON",10,7,1.42857142857143,0,4,"314743.469",0.31771906282192
"2244","2016","1700",4,1,"December 31, 2016","SASKATOON",44,14,3.14285714285714,0,4,"314743.469",1.39796387641645
"2245","2016","1700",4,3,"December 31, 2016","SASKATOON",190,72,2.63888888888889,0,4,"314743.469",6.03666219361648
"2246","2016","1700",5,3,"December 31, 2016","SASKATOON",269,32,8.40625,2.59375,4,"314743.469",8.54664278990965
"2247","2016","2270",1,1,"December 31, 2016","TORONTO",280,280,1,0,4,"6203150.78",0.451383514491969
"2248","2016","2270",2,1,"December 31, 2016","TORONTO",21,12,1.75,0,4,"6203150.78",0.0338537635868977
"2249","2016","2270",4,1,"December 31, 2016","TORONTO",57,14,4.07142857142857,0,4,"6203150.78",0.0918887868787223
"2250","2016","2270",4,3,"December 31, 2016","TORONTO",21,9,2.33333333333333,0,4,"6203150.78",0.0338537635868977
"2251","2016","2270",5,3,"December 31, 2016","TORONTO",1032,65,15.8769230769231,19.9846153846154,4,"6203150.78",1.66367066769897
"2252","2016","2410",1,1,"December 31, 2016","VANCOUVER",842,842,1,0,4,"2611912.25",3.22369176070138
"2253","2016","2410",1,3,"December 31, 2016","VANCOUVER",8,8,1,0,4,"2611912.25",0.0306289003392055
"2254","2016","2410",2,1,"December 31, 2016","VANCOUVER",54,31,1.74193548387097,0,4,"2611912.25",0.206745077289637
"2255","2016","2410",2,3,"December 31, 2016","VANCOUVER",11,7,1.57142857142857,0,4,"2611912.25",0.0421147379664076
"2256","2016","2410",4,1,"December 31, 2016","VANCOUVER",4,1,4,0,4,"2611912.25",0.0153144501696028
"2257","2016","2410",4,3,"December 31, 2016","VANCOUVER",145,55,2.63636363636364,0,4,"2611912.25",0.5551488186481
"2258","2016","2410",5,3,"December 31, 2016","VANCOUVER",255,24,10.625,9.20833333333333,4,"2611912.25",0.976296198312175
"2259","2016","2440",1,1,"December 31, 2016","VICTORIA",20,20,1,0,4,"389897.65599999996",0.512955122766883
"2260","2016","2440",1,3,"December 31, 2016","VICTORIA",1,1,1,0,4,"389897.65599999996",0.0256477561383442
"2261","2016","2440",2,1,"December 31, 2016","VICTORIA",1,1,1,0,4,"389897.65599999996",0.0256477561383442
"2262","2016","2440",4,3,"December 31, 2016","VICTORIA",11,3,3.66666666666667,0,4,"389897.65599999996",0.282125317521786
"2263","2016","2440",5,3,"December 31, 2016","VICTORIA",24,3,8,4.33333333333333,4,"389897.65599999996",0.61554614732026
