"ref_yy","metcode","dweltype","mkttycd","date_pbi","metro","total_completions","completions_no_accsuite","completions_accsuite","num_structures","unitsperstructure","avgstorycount","avglengthofconstr","bachelor_units","one_bedrooms","two_bedrooms","three_bedrooms","four_bedrooms","tot_units","total_avg_unitsize_sqm","total_avg_unitsize_sqft","total_avg_price","total_min_price","total_max_price","reference_period_qq","ref_qq","population","comp_per_10kpop"
"2009","0140",5,2,"March 31, 2009","CALGARY",134,NA,NA,3,44.6666666666667,1,10.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",1237706.53,1.08264759659949
"2009","2270",1,1,"June 30, 2009","TORONTO",8773,NA,NA,8773,1,0,8.82406069364162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",5670081.03,15.472442022579
"2009","1490",1,2,"September 30, 2009","REGINA",2,NA,NA,2,1,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",213962.906,0.0934741464018067
"2009","0610",4,3,"June 30, 2009","HAMILTON",521,NA,NA,89,5.85393258426966,0,14.2272727272727,NA,NA,39,255,NA,294,0,0,273012.554421769,191490,411400,"2009-4","4",736194.875,7.07693054777106
"2009","2440",5,3,"September 30, 2009","VICTORIA",1559,NA,NA,34,45.8529411764706,5.17647058823529,16.7941176470588,NA,270,457,18,NA,745,0,0,489688.561073826,211999,2782999,"2009-4","4",350969.188,44.41985374511
"2009","0580",5,3,"June 30, 2009","HALIFAX",127,NA,NA,2,63.5,0,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",397861.563,3.19206507515781
"2009","1265",5,3,"December 31, 2009","OTTAWA",945,NA,NA,53,17.8301886792453,0.358490566037736,12.3962264150943,6,60,328,51,NA,445,7.44269662921348,80.112442247191,369704.934831461,161900,1760000,"2009-4","4",921500,10.2550189907759
"2009","1490",5,3,"March 31, 2009","REGINA",256,NA,NA,7,36.5714285714286,0.857142857142857,18.2857142857143,NA,20,141,NA,NA,161,94.6273291925466,1018.55910869565,271003.142857143,150026,420024,"2009-4","4",213962.906,11.9646907394313
"2009","2270",5,2,"March 31, 2009","TORONTO",992,NA,NA,49,20.2448979591837,1.83673469387755,9.8125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",5670081.03,1.74953408029162
"2009","0610",5,3,"September 30, 2009","HAMILTON",336,NA,NA,6,56,1.5,29.5,NA,26,129,70,NA,225,0,0,322386.8,213495,505950,"2009-4","4",736194.875,4.56400895211339
"2009","2440",1,1,"June 30, 2009","VICTORIA",615,NA,NA,615,1,0,9.21575342465753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",350969.188,17.5229057429395
"2009","0610",1,1,"December 31, 2009","HAMILTON",1171,NA,NA,1171,1,0,8.5426944971537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",736194.875,15.9061145325142
"2009","1490",1,3,"September 30, 2009","REGINA",22,NA,NA,22,1,0,14.4545454545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",213962.906,1.02821561041987
"2009","0580",4,1,"December 31, 2009","HALIFAX",121,NA,NA,23,5.26086956521739,0,12.4347826086957,NA,NA,NA,21,NA,21,0,0,297176.19047619,255000,319900,"2009-4","4",397861.563,3.04125885113461
"2009","0580",4,3,"December 31, 2009","HALIFAX",26,NA,NA,4,6.5,0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",397861.563,0.653493637433883
"2009","0140",2,3,"September 30, 2009","CALGARY",26,NA,NA,13,2,0,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",1237706.53,0.210065951579006
"2009","1490",4,3,"December 31, 2009","REGINA",65,NA,NA,19,3.42105263157895,0,15.0588235294118,NA,NA,19,11,NA,30,69.6,749.16744,287679.733333333,179900,469004,"2009-4","4",213962.906,3.03790975805872
"2009","2440",1,3,"September 30, 2009","VICTORIA",13,NA,NA,13,1,0,6.08333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",350969.188,0.370402885623111
"2009","1265",5,2,"December 31, 2009","OTTAWA",227,NA,NA,6,37.8333333333333,0.333333333333333,10.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",921500,2.4633749321758
"2009","2440",1,2,"March 31, 2009","VICTORIA",7,NA,NA,7,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",350969.188,0.199447707643213
"2009","1490",1,1,"March 31, 2009","REGINA",835,NA,NA,835,1,0,11.0180505415162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",213962.906,39.0254561227543
"2009","1700",5,3,"December 31, 2009","SASKATOON",434,NA,NA,6,72.3333333333333,1.33333333333333,18.1666666666667,1,66,196,NA,NA,263,0,0,266505.908745247,171500,410000,"2009-4","4",263793.313,16.4522745123566
"2009","1400",4,1,"December 31, 2009","QUÉBEC",112,NA,NA,26,4.30769230769231,1.38461538461538,5.92307692307692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",767163.969,1.45992257881965
"2009","1490",2,1,"December 31, 2009","REGINA",4,NA,NA,2,2,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",213962.906,0.186948292803613
"2009","0140",2,1,"June 30, 2009","CALGARY",848,NA,NA,424,2,0,10.4105793450882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",1237706.53,6.85138180534605
"2009","2270",4,3,"September 30, 2009","TORONTO",1278,NA,NA,189,6.76190476190476,0,9.94054054054054,NA,63,145,364,27,599,0,0,313413.47245409,159900,724900,"2009-4","4",5670081.03,2.25393604295634
"2009","2440",2,3,"December 31, 2009","VICTORIA",56,NA,NA,28,2,0,12.4444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",350969.188,1.59558166114571
"2009","2440",2,1,"September 30, 2009","VICTORIA",41,NA,NA,21,1.95238095238095,0,11.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",350969.188,1.16819371619596
"2009","1490",2,2,"September 30, 2009","REGINA",2,NA,NA,1,2,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",213962.906,0.0934741464018067
"2009","1700",5,2,"March 31, 2009","SASKATOON",37,NA,NA,1,37,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",263793.313,1.40261326487833
"2009","0610",2,1,"December 31, 2009","HAMILTON",70,NA,NA,35,2,0,8.02857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",736194.875,0.950835198356957
"2009","1265",2,2,"September 30, 2009","OTTAWA",3,NA,NA,2,1.5,0,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",921500,0.032555615843733
"2009","1700",1,1,"December 31, 2009","SASKATOON",1062,NA,NA,1062,1,0,8.61938061938062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",263793.313,40.2587915486698
"2009","2680",2,3,"December 31, 2009","WINNIPEG",14,NA,NA,7,2,0,6.28571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",734956.375,0.190487496621823
"2009","2680",4,3,"March 31, 2009","WINNIPEG",104,NA,NA,21,4.95238095238095,0.0952380952380952,6.38461538461539,NA,NA,23,8,NA,31,0,0,268116.129032258,189900,376500,"2009-4","4",734956.375,1.41504997490497
"2009","0140",2,2,"September 30, 2009","CALGARY",12,NA,NA,6,2,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",1237706.53,0.0969535161133876
"2009","1265",4,1,"September 30, 2009","OTTAWA",1725,NA,NA,331,5.21148036253776,0,8.16717325227964,NA,15,98,741,7,861,5.97793263646922,64.3458691056911,254792.324041812,190000,750000,"2009-4","4",921500,18.7194791101465
"2009","2270",2,1,"June 30, 2009","TORONTO",2472,NA,NA,1236,2,0,8.25714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",5670081.03,4.35972605492024
"2009","0340",1,3,"December 31, 2009","EDMONTON",3,NA,NA,3,1,0,10.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",1181277.91,0.0253962253471751
"2009","1400",5,4,"March 31, 2009","QUÉBEC",94,NA,NA,3,31.3333333333333,2.66666666666667,7.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",767163.969,1.22529216436649
"2009","1060",4,2,"June 30, 2009","MONTRÉAL",32,NA,NA,8,4,0.25,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",3948512.59,0.0810431758050947
"2009","0340",2,1,"June 30, 2009","EDMONTON",792,NA,NA,396,2,0,9.13010204081633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",1181277.91,6.70460349165422
"2009","1265",2,1,"September 30, 2009","OTTAWA",245,NA,NA,123,1.99186991869919,0,7.55371900826446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",921500,2.6587086272382
"2009","2410",1,2,"June 30, 2009","VANCOUVER",22,NA,NA,22,1,0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",2340698.16,0.0939890515400755
"2009","0340",5,4,"December 31, 2009","EDMONTON",9,NA,NA,1,9,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",1181277.91,0.0761886760415252
"2009","1265",4,3,"September 30, 2009","OTTAWA",10,NA,NA,1,10,0,9,NA,NA,10,NA,NA,10,0,0,229000,229000,229000,"2009-4","4",921500,0.10851871947911
"2009","1700",2,1,"March 31, 2009","SASKATOON",50,NA,NA,25,2,0,10.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",263793.313,1.89542333091666
"2009","2680",5,4,"September 30, 2009","WINNIPEG",24,NA,NA,1,24,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",734956.375,0.32654999420884
"2009","1400",5,3,"March 31, 2009","QUÉBEC",1203,NA,NA,134,8.97761194029851,1.94029850746269,5.57142857142857,NA,NA,100,NA,NA,100,0,0,141868,1e+05,286000,"2009-4","4",767163.969,15.6811326992861
"2009","1490",2,3,"March 31, 2009","REGINA",38,NA,NA,19,2,0,16.6842105263158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",213962.906,1.77600878163433
"2009","0610",5,2,"June 30, 2009","HAMILTON",123,NA,NA,1,123,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",736194.875,1.67075327711294
"2009","1060",5,1,"March 31, 2009","MONTRÉAL",378,NA,NA,189,2,0.830687830687831,5.85344827586207,NA,NA,6,NA,NA,6,0,0,311666.666666667,165000,605000,"2009-4","4",3948512.59,0.957322514197682
"2009","0580",2,1,"December 31, 2009","HALIFAX",114,NA,NA,57,2,0,8.16666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",397861.563,2.86531825644087
"2009","2410",4,3,"March 31, 2009","VANCOUVER",2177,NA,NA,373,5.83646112600536,0.294906166219839,11.0923913043478,NA,45,234,598,152,1029,5.2555879494655,56.5706231292517,470909.725947522,189900,3250000,"2009-4","4",2340698.16,9.30064387285202
"2009","0340",1,1,"June 30, 2009","EDMONTON",3104,NA,NA,3104,1,0,9.23415610406938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",1181277.91,26.2766278258771
"2009","2440",2,2,"June 30, 2009","VICTORIA",72,NA,NA,71,1.01408450704225,0,9.66101694915254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",350969.188,2.05146213575877
"2009","1060",5,4,"December 31, 2009","MONTRÉAL",468,NA,NA,13,36,0.923076923076923,10.9230769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",3948512.59,1.18525644614951
"2009","2680",2,1,"March 31, 2009","WINNIPEG",26,NA,NA,13,2,0,7.45454545454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",734956.375,0.353762493726243
"2009","1700",1,3,"June 30, 2009","SASKATOON",5,NA,NA,5,1,0,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",263793.313,0.189542333091666
"2009","2410",1,3,"December 31, 2009","VANCOUVER",25,NA,NA,25,1,0,17.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",2340698.16,0.106805740386449
"2009","1265",4,2,"December 31, 2009","OTTAWA",12,NA,NA,4,3,0,15.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",921500,0.130222463374932
"2009","1700",2,3,"March 31, 2009","SASKATOON",6,NA,NA,3,2,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",263793.313,0.227450799709999
"2009","2410",2,1,"June 30, 2009","VANCOUVER",275,NA,NA,138,1.99275362318841,0,9.68115942028986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",2340698.16,1.17486314425094
"2009","1060",5,2,"June 30, 2009","MONTRÉAL",4118,NA,NA,321,12.8286604361371,1.74454828660436,6.65342960288809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",3948512.59,10.4292436864181
"2009","2410",5,2,"March 31, 2009","VANCOUVER",915,NA,NA,229,3.99563318777293,2.10480349344978,8.54585152838428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",2340698.16,3.90909009814405
"2009","0580",5,2,"September 30, 2009","HALIFAX",729,NA,NA,13,56.0769230769231,1.07692307692308,15.1538461538462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",397861.563,18.3229562188193
"2009","1400",4,3,"March 31, 2009","QUÉBEC",48,NA,NA,9,5.33333333333333,1,5.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",767163.969,0.625681105208423
"2009","0140",4,3,"June 30, 2009","CALGARY",763,NA,NA,136,5.61029411764706,0.0588235294117647,13.5419847328244,NA,3,170,118,NA,291,1.71821305841924,18.4946735395189,317465.336769759,189000,689999,"2009-4","4",1237706.53,6.16462773287623
"2009","1700",4,2,"September 30, 2009","SASKATOON",3,NA,NA,1,3,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",263793.313,0.113725399854999
"2009","2410",2,3,"June 30, 2009","VANCOUVER",244,NA,NA,122,2,0,11.8793103448276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",2340698.16,1.04242402617175
"2009","1700",4,3,"September 30, 2009","SASKATOON",275,NA,NA,61,4.50819672131148,0.0327868852459016,12.0166666666667,NA,6,14,73,NA,93,0,0,265122.580645161,2e+05,369900,"2009-4","4",263793.313,10.4248283200416
"2009","0140",5,3,"December 31, 2009","CALGARY",2164,NA,NA,43,50.3255813953488,0.465116279069767,18.3023255813953,9,249,678,21,NA,957,5.31138975966562,57.1712682340648,324203.362591432,169999,1540000,"2009-4","4",1237706.53,17.4839507391142
"2009","1400",5,1,"September 30, 2009","QUÉBEC",140,NA,NA,70,2,1.92857142857143,5.54166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",767163.969,1.82490322352457
"2009","1400",2,1,"September 30, 2009","QUÉBEC",592,NA,NA,296,2,0,4.47058823529412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",767163.969,7.71673363090388
"2009","2410",5,3,"June 30, 2009","VANCOUVER",9250,NA,NA,113,81.858407079646,9.03539823008849,17.9469026548673,109,1532,2056,162,1,3860,9.12357512953368,98.2052503367875,397930.855958549,161400,5360000,"2009-4","4",2340698.16,39.5181239429863
"2009","1060",4,3,"June 30, 2009","MONTRÉAL",250,NA,NA,54,4.62962962962963,1.72222222222222,7.49019607843137,NA,NA,32,13,NA,45,0,0,282222.222222222,2e+05,450000,"2009-4","4",3948512.59,0.633149810977303
"2009","1265",5,1,"June 30, 2009","OTTAWA",8,NA,NA,1,8,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",921500,0.0868149755832881
"2009","0340",4,1,"December 31, 2009","EDMONTON",100,NA,NA,27,3.7037037037037,0,10.0909090909091,NA,NA,NA,42,NA,42,0,0,352332.857142857,225000,8e+05,"2009-4","4",1181277.91,0.846540844905836
"2009","2680",1,3,"March 31, 2009","WINNIPEG",23,NA,NA,23,1,0,5.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",734956.375,0.312943744450138
"2009","2680",5,2,"December 31, 2009","WINNIPEG",383,NA,NA,9,42.5555555555556,0.888888888888889,8.85714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",734956.375,5.21119365758274
"2009","1060",4,1,"September 30, 2009","MONTRÉAL",802,NA,NA,182,4.40659340659341,1.41758241758242,6.36942675159236,NA,NA,17,15,NA,32,0,0,324218.75,195000,550000,"2009-4","4",3948512.59,2.03114459361519
"2009","2270",5,1,"December 31, 2009","TORONTO",2,NA,NA,1,2,0,10,NA,NA,NA,NA,2,2,0,0,995000,995000,995000,"2009-4","4",5670081.03,0.00352728645220084
"2009","0610",4,1,"September 30, 2009","HAMILTON",482,NA,NA,81,5.95061728395062,0,10.8148148148148,NA,NA,18,211,NA,229,0,0,245242.11790393,160000,352400,"2009-4","4",736194.875,6.54717950868647
"2009","1060",5,3,"June 30, 2009","MONTRÉAL",7284,NA,NA,638,11.4169278996865,1.70219435736677,7.40362438220758,2,429,1015,124,NA,1570,4.47070063694268,48.1221745859873,232089.518471338,110000,950000,"2009-4","4",3948512.59,18.4474528926347
"2009","1400",5,2,"September 30, 2009","QUÉBEC",1174,NA,NA,70,16.7714285714286,1.9,6.21428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-4","4",767163.969,15.303117031556
"2009","2270",5,3,"December 31, 2009","TORONTO",12212,NA,NA,69,176.985507246377,10.768115942029,22.2794117647059,85,1568,1985,288,NA,3926,2.18492103922567,23.5182715741212,333301.09016811,149500,4183000,"2009-4","4",5670081.03,21.5376110771383
"2010","0340",2,3,"June 30, 2010","EDMONTON",164,NA,NA,82,2,0,17.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-4","4",1201957.38,1.36444105863388
"2010","1490",1,3,"June 30, 2010","REGINA",7,NA,NA,7,1,0,15.1428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-4","4",217910.062,0.321233445383536
"2010","2410",5,2,"June 30, 2010","VANCOUVER",745,NA,NA,257,2.8988326848249,2.02334630350195,6.86507936507936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-4","4",2369558.16,3.14404606131297
"2010","2410",2,3,"September 30, 2010","VANCOUVER",272,NA,NA,136,2,0,14.5488721804511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-4","4",2369558.16,1.14789332708339
"2010","2440",4,3,"December 31, 2010","VICTORIA",81,NA,NA,23,3.52173913043478,0,5.8,NA,NA,8,63,10,81,51.5679012345679,555.071732098765,435798.765432099,269900,849900,"2010-4","4",351424.125,2.30490721147844
"2010","0580",1,2,"June 30, 2010","HALIFAX",1,NA,NA,1,1,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-4","4",401742,0.0248915970946528
"2010","2410",1,1,"June 30, 2010","VANCOUVER",3855,NA,NA,3855,1,0,8.55302829939169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-4","4",2369558.16,16.2688557937738
"2010","0140",5,2,"September 30, 2010","CALGARY",241,NA,NA,3,80.3333333333333,5,16.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-4","4",1259794.84,1.9130098992944
"2010","2270",4,1,"September 30, 2010","TORONTO",2341,NA,NA,427,5.4824355971897,0.0913348946135831,10.5206812652068,NA,NA,4,1522,39,1565,47.1405750798722,507.416436102236,364950.749520767,192880,759949,"2010-4","4",5757332.41,4.06611922551819
"2010","2440",5,2,"December 31, 2010","VICTORIA",53,NA,NA,2,26.5,3.5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-4","4",351424.125,1.50814916306614
"2010","1400",4,2,"June 30, 2010","QUÉBEC",3,NA,NA,1,3,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-4","4",777089.938,0.0386055700028894
"2010","0610",1,1,"March 31, 2010","HAMILTON",1380,NA,NA,1380,1,0,6.26392459297344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-4","4",741260.781,18.6169299033777
"2010","1265",4,2,"June 30, 2010","OTTAWA",33,NA,NA,8,4.125,0.25,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-4","4",937689,0.351929051103298
"2010","2270",5,1,"September 30, 2010","TORONTO",60,NA,NA,6,10,0.333333333333333,13.3333333333333,NA,NA,4,56,NA,60,0,0,464862.666666667,334900,984990,"2010-4","4",5757332.41,0.104214931025669
"2010","1265",5,3,"June 30, 2010","OTTAWA",1443,NA,NA,49,29.4489795918367,0.163265306122449,11.3265306122449,NA,541,649,114,NA,1304,9.91794478527607,106.755765874233,263698.187883436,149900,664000,"2010-4","4",937689,15.3888975982442
"2010","1060",2,1,"September 30, 2010","MONTRÉAL",1088,NA,NA,544,2,0,5.30425055928412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-4","4",3989735.5,2.72699781727385
"2010","0610",2,1,"June 30, 2010","HAMILTON",264,NA,NA,132,2,0,5.86046511627907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-4","4",741260.781,3.56149963368965
"2010","1265",1,1,"June 30, 2010","OTTAWA",2749,NA,NA,2749,1,0,6.27547592385218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-4","4",937689,29.3167564085747
"2010","0340",4,3,"June 30, 2010","EDMONTON",685,NA,NA,122,5.61475409836066,0.0163934426229508,15.4285714285714,NA,2,279,377,NA,658,73.4148936170213,790.230573404255,299898.430091185,195000,572800,"2010-4","4",1201957.38,5.69903734856222
"2010","0340",2,1,"June 30, 2010","EDMONTON",1254,NA,NA,627,2,0,6.76527331189711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-4","4",1201957.38,10.4329822410176
"2010","1060",4,3,"June 30, 2010","MONTRÉAL",260,NA,NA,39,6.66666666666667,1,8.64864864864865,NA,NA,22,NA,NA,22,0,0,277272.727272727,210000,450000,"2010-4","4",3989735.5,0.651672272510296
"2010","1400",4,1,"December 31, 2010","QUÉBEC",213,NA,NA,52,4.09615384615385,0.75,4.42307692307692,NA,NA,10,NA,NA,10,0,0,192136.2,181723,2e+05,"2010-4","4",777089.938,2.74099547020515
"2010","1400",1,1,"June 30, 2010","QUÉBEC",1959,NA,NA,1959,1,0,4.7569386038688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-4","4",777089.938,25.2094372118868
"2010","0610",5,3,"June 30, 2010","HAMILTON",287,NA,NA,4,71.75,1,38.75,NA,136,137,14,NA,287,0,0,200007.87456446,183990,319000,"2010-4","4",741260.781,3.87178179874594
"2010","2440",2,2,"June 30, 2010","VICTORIA",121,NA,NA,121,1,0,5.69607843137255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-4","4",351424.125,3.44313299492458
"2010","1400",2,1,"September 30, 2010","QUÉBEC",820,NA,NA,410,2,0,4.04784688995215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-4","4",777089.938,10.5521891341231
"2010","0580",4,2,"December 31, 2010","HALIFAX",4,NA,NA,1,4,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-4","4",401742,0.0995663883786111
"2010","2680",1,1,"March 31, 2010","WINNIPEG",1772,NA,NA,1772,1,0,5.71601016518424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-4","4",744413.438,23.8039765209075
"2010","2680",5,2,"March 31, 2010","WINNIPEG",222,NA,NA,7,31.7142857142857,1,13.2857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-4","4",744413.438,2.98221376277735
"2010","1060",1,1,"March 31, 2010","MONTRÉAL",6034,NA,NA,6034,1,0,5.01371624517788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-4","4",3989735.5,15.1238095858735
"2010","2270",5,3,"December 31, 2010","TORONTO",14948,NA,NA,87,171.816091954023,13.2298850574713,22.1058823529412,345,7434,6038,733,1,14551,2.32712528348567,25.0489438389114,385008.484846402,120000,4600000,"2010-4","4",5757332.41,25.9634131495284
"2010","1700",1,1,"March 31, 2010","SASKATOON",1470,NA,NA,1470,1,0,6.59792387543253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-4","4",270660.063,54.3116699119367
"2010","0610",1,3,"September 30, 2010","HAMILTON",11,NA,NA,11,1,0,7.72727272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-4","4",741260.781,0.148395818070402
"2010","2270",1,3,"June 30, 2010","TORONTO",96,NA,NA,96,1,0,14.3068181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-4","4",5757332.41,0.166743889641071
"2010","1265",5,1,"September 30, 2010","OTTAWA",3,NA,NA,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-4","4",937689,0.0319935501002998
"2010","0610",2,3,"December 31, 2010","HAMILTON",10,NA,NA,5,2,0,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-4","4",741260.781,0.134905289154911
"2010","1060",5,1,"June 30, 2010","MONTRÉAL",559,NA,NA,269,2.07806691449814,0.182156133828996,5.33678756476684,NA,NA,159,1,1,161,0,0,279968.782608696,2e+05,6e+05,"2010-4","4",3989735.5,1.40109538589714
"2010","1490",4,3,"September 30, 2010","REGINA",121,NA,NA,31,3.90322580645161,0,12.3548387096774,NA,NA,55,52,NA,107,113.822429906542,1225.17325327103,290431.158878505,184900,488594,"2010-4","4",217910.062,5.55274955591541
"2010","2440",1,2,"September 30, 2010","VICTORIA",5,NA,NA,5,1,0,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-4","4",351424.125,0.142278222930768
"2010","2270",2,1,"March 31, 2010","TORONTO",1754,NA,NA,877,2,0,8.31535756154748,NA,NA,NA,1,1,2,0,0,342175,314900,369450,"2010-4","4",5757332.41,3.04654981698373
"2010","2680",1,3,"December 31, 2010","WINNIPEG",18,NA,NA,18,1,0,5.46153846153846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-4","4",744413.438,0.241801115900866
"2010","1400",5,2,"December 31, 2010","QUÉBEC",1599,NA,NA,113,14.1504424778761,1.88495575221239,6.08988764044944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-4","4",777089.938,20.5767688115401
