reference_period,metro,metcode,FSA,total_starts,num_structures,starts_accsuite,starts_no_accsuite,unitsperstructure,avgstorycount,avgpermit_to_start_time
2004,Vancouver,2410,V7R,7.0,5,,,1.0,0.0,0.2
2004,Vancouver,2410,V2Z,3.0,3,,,1.0,0.0,0.0
2004,Vancouver,2410,V7J,1.0,1,,,1.0,0.0,1.0
2004,Vancouver,2410,V4W,12.0,12,,,1.0,0.0,0.75
2004,Vancouver,2410,V5S,71.0,1,,,71.0,4.0,5.0
2004,Vancouver,2410,V6H,3.0,3,,,1.0,0.0,6.0
2004,Vancouver,2410,V6N,5.0,5,,,1.0,0.0,0.2
2004,Vancouver,2410,V6Y,135.0,4,,,34.0,6.0,0.75
2004,Vancouver,2410,V3M,57.0,11,,,5.0,0.91,5.73
2004,Vancouver,2410,V5C,6.0,6,,,1.0,0.0,5.33
2004,Vancouver,2410,V5T,186.0,4,,,47.0,4.25,2.75
2004,Vancouver,2410,V6M,13.0,5,,,3.0,0.0,1.4
2004,Vancouver,2410,V3V,1.0,1,,,1.0,0.0,1.0
2004,Vancouver,2410,V6L,4.0,4,,,1.0,0.0,0.0
2004,Vancouver,2410,V7A,6.0,6,,,1.0,0.0,1.67
2004,Vancouver,2410,V7H,3.0,3,,,1.0,0.0,0.0
2004,Vancouver,2410,V7P,1.0,1,,,1.0,0.0,0.0
2004,Vancouver,2410,V7V,4.0,4,,,1.0,0.0,0.25
2004,Vancouver,2410,V3W,1.0,1,,,1.0,0.0,1.0
2004,Vancouver,2410,V3X,19.0,19,,,1.0,0.0,3.0
2004,Vancouver,2410,V6G,213.0,2,,,107.0,16.5,3.5
2004,Vancouver,2410,V7L,48.0,6,,,8.0,1.0,0.67
2004,Vancouver,2410,V7W,24.0,16,,,2.0,0.0,0.31
2004,Vancouver,2410,V5B,65.0,7,,,9.0,1.43,0.14
2004,Vancouver,2410,V5J,5.0,3,,,2.0,0.0,0.0
2004,Vancouver,2410,V5L,8.0,3,,,3.0,1.0,0.33
2004,Vancouver,2410,V6C,140.0,2,,,70.0,13.0,3.5
2004,Vancouver,2410,V6E,192.0,2,,,96.0,17.5,5.5
2004,Vancouver,2410,V6S,3.0,3,,,1.0,0.0,0.0
2004,Vancouver,2410,V6K,13.0,8,,,2.0,0.0,0.0
2004,Vancouver,2410,nan,16596.0,6680,,,2.0,0.25,0.63
2004,Vancouver,2410,V3C,9.0,4,,,2.0,0.0,2.0
2004,Vancouver,2410,V5M,102.0,7,,,15.0,0.57,0.57
2004,Vancouver,2410,V5W,17.0,2,,,9.0,1.0,3.0
2004,Vancouver,2410,V3S,5.0,5,,,1.0,0.0,0.6
2004,Vancouver,2410,V4R,2.0,2,,,1.0,0.0,0.0
2004,Vancouver,2410,V4K,2.0,1,,,2.0,0.0,0.0
2004,Vancouver,2410,V4N,3.0,3,,,1.0,0.0,0.0
2004,Vancouver,2410,V5E,3.0,3,,,1.0,0.0,0.0
2004,Vancouver,2410,V7C,1.0,1,,,1.0,0.0,1.0
2004,Vancouver,2410,V3K,2.0,1,,,2.0,2.0,0.0
2004,Vancouver,2410,V5P,1.0,1,,,1.0,0.0,1.0
2005,Vancouver,2410,V3V,49.0,49,,,1.0,0.0,0.16
2005,Vancouver,2410,V5T,31.0,9,,,3.0,0.0,1.33
2005,Vancouver,2410,V6X,1.0,1,,,1.0,0.0,0.0
2005,Vancouver,2410,V7N,2.0,2,,,1.0,0.0,0.0
2005,Vancouver,2410,V7P,6.0,6,,,1.0,0.0,0.0
2005,Vancouver,2410,nan,9861.0,3904,,,3.0,0.22,0.73
2005,Vancouver,2410,V4A,67.0,41,,,2.0,0.1,0.24
2005,Vancouver,2410,V6E,247.0,2,,,124.0,21.5,0.0
2005,Vancouver,2410,V6V,14.0,14,,,1.0,0.0,0.29
2005,Vancouver,2410,V7S,105.0,62,,,2.0,0.06,0.21
2005,Vancouver,2410,V3W,189.0,59,,,3.0,0.07,0.39
2005,Vancouver,2410,V5M,35.0,34,,,1.0,0.0,2.15
2005,Vancouver,2410,V5X,37.0,24,,,2.0,0.0,1.71
2005,Vancouver,2410,V7L,51.0,28,,,2.0,0.39,0.0
2005,Vancouver,2410,V5E,227.0,14,,,16.0,2.07,0.14
2005,Vancouver,2410,V6K,88.0,18,,,5.0,0.83,0.61
2005,Vancouver,2410,V6P,104.0,48,,,2.0,0.38,0.06
2005,Vancouver,2410,V6S,16.0,16,,,1.0,0.0,0.0
2005,Vancouver,2410,V7W,22.0,13,,,2.0,0.0,2.69
2005,Vancouver,2410,V3K,28.0,16,,,2.0,0.75,0.94
2005,Vancouver,2410,V5N,72.0,19,,,4.0,0.74,1.68
2005,Vancouver,2410,V5J,261.0,16,,,16.0,2.31,0.63
2005,Vancouver,2410,V3N,461.0,31,,,15.0,1.74,0.06
2005,Vancouver,2410,V7T,141.0,20,,,7.0,0.9,0.0
2005,Vancouver,2410,V3T,86.0,8,,,11.0,0.5,0.5
2005,Vancouver,2410,V4L,37.0,5,,,7.0,0.6,0.6
2005,Vancouver,2410,V6A,34.0,5,,,7.0,1.4,0.6
2005,Vancouver,2410,V7V,23.0,23,,,1.0,0.0,0.35
2005,Vancouver,2410,V4C,25.0,25,,,1.0,0.0,0.52
2005,Vancouver,2410,V6Y,437.0,70,,,6.0,0.31,1.66
2005,Vancouver,2410,V7E,14.0,14,,,1.0,0.0,2.0
2005,Vancouver,2410,V3H,379.0,71,,,5.0,0.61,0.93
2005,Vancouver,2410,V5G,769.0,37,,,21.0,3.35,0.24
2005,Vancouver,2410,V6H,6.0,6,,,1.0,0.0,2.0
2005,Vancouver,2410,V7J,1.0,1,,,1.0,0.0,0.0
2005,Vancouver,2410,V5R,41.0,35,,,1.0,0.0,1.6
2005,Vancouver,2410,V7R,58.0,41,,,1.0,0.0,0.05
2005,Vancouver,2410,V5A,490.0,37,,,13.0,3.86,0.92
2005,Vancouver,2410,V5V,224.0,16,,,14.0,1.31,2.44
2005,Vancouver,2410,V5W,38.0,29,,,1.0,0.31,1.48
2005,Vancouver,2410,V7A,139.0,59,,,2.0,0.36,1.46
2005,Vancouver,2410,V7C,48.0,40,,,1.0,0.0,1.18
2005,Vancouver,2410,V3B,22.0,10,,,2.0,1.0,1.1
2005,Vancouver,2410,V3C,300.0,27,,,11.0,1.26,0.78
2005,Vancouver,2410,V4B,63.0,15,,,4.0,0.87,0.47
2005,Vancouver,2410,V4K,65.0,40,,,2.0,0.0,2.58
2005,Vancouver,2410,V7G,1.0,1,,,1.0,0.0,0.0
2005,Vancouver,2410,V1M,6.0,6,,,1.0,0.0,0.0
2005,Vancouver,2410,V3M,439.0,34,,,13.0,3.62,1.38
2005,Vancouver,2410,V3X,22.0,22,,,1.0,0.0,0.68
2005,Vancouver,2410,V3Y,19.0,19,,,1.0,0.0,0.74
2005,Vancouver,2410,V5K,21.0,18,,,1.0,0.11,1.72
2005,Vancouver,2410,V5S,174.0,30,,,6.0,0.77,2.9
2005,Vancouver,2410,V4N,132.0,120,,,1.0,0.0,0.36
2005,Vancouver,2410,V5L,43.0,16,,,3.0,0.0,0.94
2005,Vancouver,2410,V5Y,146.0,10,,,15.0,2.6,2.1
2005,Vancouver,2410,V6N,15.0,15,,,1.0,0.0,0.0
2005,Vancouver,2410,V3R,366.0,61,,,6.0,0.2,0.3
2005,Vancouver,2410,V5B,29.0,24,,,1.0,0.0,0.04
2005,Vancouver,2410,V6G,72.0,2,,,36.0,14.0,0.0
2005,Vancouver,2410,V6W,99.0,5,,,20.0,1.6,3.6
2005,Vancouver,2410,V2X,89.0,11,,,8.0,0.64,0.73
2005,Vancouver,2410,V3A,83.0,9,,,9.0,0.44,-0.11
2005,Vancouver,2410,V3L,58.0,10,,,6.0,1.0,0.0
2005,Vancouver,2410,V4W,21.0,21,,,1.0,0.0,0.9
2005,Vancouver,2410,V6L,6.0,6,,,1.0,0.0,0.67
2005,Vancouver,2410,V0N,29.0,29,,,1.0,0.0,0.48
2005,Vancouver,2410,V2Z,7.0,7,,,1.0,0.0,0.71
2005,Vancouver,2410,V3E,7.0,6,,,1.0,0.33,0.0
2005,Vancouver,2410,V5H,14.0,7,,,2.0,0.0,0.0
2005,Vancouver,2410,V6R,41.0,41,,,1.0,0.0,0.29
2005,Vancouver,2410,V3S,467.0,415,,,1.0,0.0,0.8
2005,Vancouver,2410,V4M,19.0,8,,,2.0,0.38,1.13
2005,Vancouver,2410,V5C,421.0,21,,,20.0,3.19,0.05
2005,Vancouver,2410,V7H,11.0,11,,,1.0,0.0,0.09
2005,Vancouver,2410,V6J,128.0,12,,,11.0,1.17,0.0
2005,Vancouver,2410,V6M,15.0,15,,,1.0,0.0,0.2
2005,Vancouver,2410,V7K,18.0,7,,,3.0,0.0,0.0
2005,Vancouver,2410,V7M,9.0,5,,,2.0,1.6,0.0
2005,Vancouver,2410,,3.0,3,,,1.0,0.0,0.0
2005,Vancouver,2410,V3J,38.0,21,,,2.0,1.43,1.0
2005,Vancouver,2410,V5Z,84.0,7,,,12.0,1.0,0.0
2005,Vancouver,2410,V6C,348.0,2,,,174.0,17.5,10.0
2006,Vancouver,2410,V2Z,18.0,18,,,1.0,0.0,0.39
2006,Vancouver,2410,V3M,499.0,89,,,6.0,0.98,1.73
2006,Vancouver,2410,V4E,2.0,2,,,1.0,0.0,3.0
2006,Vancouver,2410,V5S,50.0,47,,,1.0,0.04,0.62
2006,Vancouver,2410,V6K,124.0,18,,,7.0,1.22,1.0
2006,Vancouver,2410,V7M,7.0,4,,,2.0,0.5,0.25
2006,Vancouver,2410,V5C,75.0,34,,,2.0,0.12,0.15
2006,Vancouver,2410,V6A,189.0,8,,,24.0,4.25,0.75
2006,Vancouver,2410,V6X,630.0,14,,,45.0,6.86,5.0
2006,Vancouver,2410,V7N,54.0,6,,,9.0,0.67,0.67
2006,Vancouver,2410,V1M,43.0,31,,,1.0,0.0,0.32
2006,Vancouver,2410,V3A,96.0,12,,,8.0,1.0,0.17
2006,Vancouver,2410,V3C,217.0,35,,,6.0,0.63,0.54
2006,Vancouver,2410,V5Y,173.0,14,,,12.0,1.43,1.86
2006,Vancouver,2410,V6L,14.0,14,,,1.0,0.0,0.14
2006,Vancouver,2410,V7T,27.0,27,,,1.0,0.0,0.07
2006,Vancouver,2410,V7W,5.0,5,,,1.0,0.0,0.0
2006,Vancouver,2410,V3B,23.0,14,,,2.0,1.14,0.5
2006,Vancouver,2410,V5A,149.0,47,,,3.0,1.28,0.7
2006,Vancouver,2410,V6N,33.0,33,,,1.0,0.0,0.45
2006,Vancouver,2410,V7E,55.0,55,,,1.0,0.0,0.38
2006,Vancouver,2410,V3X,28.0,28,,,1.0,0.0,0.43
2006,Vancouver,2410,V5B,42.0,32,,,1.0,0.19,0.5
2006,Vancouver,2410,V5P,52.0,25,,,2.0,0.28,1.12
2006,Vancouver,2410,V6Y,585.0,95,,,6.0,0.23,2.95
2006,Vancouver,2410,V2X,126.0,27,,,5.0,0.15,0.19
2006,Vancouver,2410,V3H,324.0,120,,,3.0,0.22,1.27
2006,Vancouver,2410,V5W,92.0,71,,,1.0,0.1,0.59
2006,Vancouver,2410,V2Y,4.0,4,,,1.0,0.0,0.0
2006,Vancouver,2410,V3T,523.0,30,,,17.0,1.47,0.7
2006,Vancouver,2410,V4B,22.0,15,,,1.0,0.93,1.2
2006,Vancouver,2410,V6J,78.0,17,,,5.0,1.41,1.29
2006,Vancouver,2410,V7K,16.0,5,,,3.0,0.0,0.2
2006,Vancouver,2410,V4W,67.0,63,,,1.0,0.0,0.16
2006,Vancouver,2410,V5E,241.0,25,,,10.0,1.16,0.48
2006,Vancouver,2410,V5Z,22.0,21,,,1.0,0.1,0.48
2006,Vancouver,2410,V4C,32.0,32,,,1.0,0.0,0.09
2006,Vancouver,2410,V4M,26.0,26,,,1.0,0.0,0.19
2006,Vancouver,2410,V5H,40.0,7,,,6.0,0.71,1.0
2006,Vancouver,2410,V5X,81.0,75,,,1.0,0.05,0.32
2006,Vancouver,2410,V6H,46.0,7,,,7.0,1.86,0.14
2006,Vancouver,2410,V6V,62.0,44,,,1.0,0.16,1.25
2006,Vancouver,2410,V7J,6.0,4,,,2.0,1.0,0.0
2006,Vancouver,2410,V3R,255.0,62,,,4.0,0.13,1.06
2006,Vancouver,2410,V4K,74.0,51,,,1.0,0.04,0.73
2006,Vancouver,2410,V5M,77.0,72,,,1.0,0.08,0.86
2006,Vancouver,2410,V3E,13.0,11,,,1.0,0.36,0.55
2006,Vancouver,2410,V3V,130.0,117,,,1.0,0.0,0.59
2006,Vancouver,2410,V6S,43.0,22,,,2.0,0.18,0.36
2006,Vancouver,2410,V7A,196.0,98,,,2.0,0.01,1.54
2006,Vancouver,2410,V7G,1.0,1,,,1.0,0.0,0.0
2006,Vancouver,2410,V3L,360.0,21,,,17.0,3.81,1.9
2006,Vancouver,2410,V4A,182.0,65,,,3.0,0.18,0.51
2006,Vancouver,2410,V6W,51.0,8,,,6.0,0.75,1.38
2006,Vancouver,2410,V0N,27.0,27,,,1.0,0.0,-0.07
2006,Vancouver,2410,V5R,114.0,87,,,1.0,0.16,0.87
2006,Vancouver,2410,V6R,128.0,32,,,4.0,0.56,0.47
2006,Vancouver,2410,V3N,166.0,46,,,4.0,0.28,0.11
2006,Vancouver,2410,V4N,438.0,256,,,2.0,0.05,0.57
2006,Vancouver,2410,V5K,53.0,49,,,1.0,0.16,1.39
2006,Vancouver,2410,V5V,81.0,23,,,4.0,0.35,0.87
2006,Vancouver,2410,V7P,11.0,9,,,1.0,0.0,0.0
2006,Vancouver,2410,V3S,799.0,739,,,1.0,0.01,0.89
2006,Vancouver,2410,V7R,29.0,29,,,1.0,0.0,0.28
2006,Vancouver,2410,V7S,71.0,71,,,1.0,0.0,0.73
2006,Vancouver,2410,nan,7920.0,3056,,,3.0,0.23,0.7
2006,Vancouver,2410,V5L,73.0,17,,,4.0,0.65,1.35
2006,Vancouver,2410,V7H,5.0,5,,,1.0,0.0,0.4
2006,Vancouver,2410,V4R,1.0,1,,,1.0,0.0,0.0
2006,Vancouver,2410,V5G,392.0,55,,,7.0,0.91,0.16
2006,Vancouver,2410,V3Y,296.0,30,,,10.0,0.33,0.5
2006,Vancouver,2410,V5J,64.0,24,,,3.0,0.13,0.58
2006,Vancouver,2410,V7C,72.0,70,,,1.0,0.0,0.31
2006,Vancouver,2410,V7L,64.0,30,,,2.0,0.13,0.43
2006,Vancouver,2410,V7V,32.0,23,,,1.0,0.39,0.43
2006,Vancouver,2410,V3J,112.0,32,,,4.0,0.94,0.47
2006,Vancouver,2410,V5N,213.0,55,,,4.0,0.44,2.04
2006,Vancouver,2410,V6C,385.0,7,,,55.0,9.57,3.86
2006,Vancouver,2410,V3K,354.0,29,,,12.0,2.0,1.59
2006,Vancouver,2410,V3W,150.0,90,,,2.0,0.0,0.58
2006,Vancouver,2410,V4L,52.0,5,,,10.0,0.6,0.8
2006,Vancouver,2410,V5T,97.0,10,,,10.0,0.2,1.1
2006,Vancouver,2410,V6M,46.0,19,,,2.0,1.0,1.68
2006,Vancouver,2410,V6P,80.0,57,,,1.0,0.32,0.75
2007,Vancouver,2410,V2W,15.0,15,,,1.0,0.0,0.0
2007,Vancouver,2410,V3Y,37.0,15,,,2.0,0.0,0.93
2007,Vancouver,2410,V5X,47.0,42,,,1.0,0.19,0.38
2007,Vancouver,2410,V4W,67.0,49,,,1.0,0.12,0.39
2007,Vancouver,2410,V2X,52.0,29,,,2.0,0.0,0.21
2007,Vancouver,2410,V2Z,35.0,32,,,1.0,0.19,0.22
2007,Vancouver,2410,V3W,215.0,137,,,2.0,0.04,0.28
2007,Vancouver,2410,V7C,94.0,81,,,1.0,0.0,0.37
2007,Vancouver,2410,V7J,6.0,6,,,1.0,0.0,0.0
2007,Vancouver,2410,V3C,620.0,37,,,17.0,1.38,3.11
2007,Vancouver,2410,V3L,498.0,13,,,38.0,3.38,1.08
2007,Vancouver,2410,V7B,1.0,1,,,1.0,0.0,0.0
2007,Vancouver,2410,V4L,6.0,6,,,1.0,0.0,0.0
2007,Vancouver,2410,V4N,345.0,131,,,3.0,0.09,0.78
2007,Vancouver,2410,V5M,32.0,31,,,1.0,0.0,0.32
2007,Vancouver,2410,V2Y,12.0,11,,,1.0,0.18,0.18
2007,Vancouver,2410,V5R,52.0,46,,,1.0,0.09,1.78
2007,Vancouver,2410,V7W,42.0,18,,,2.0,0.0,0.83
2007,Vancouver,2410,nan,8291.0,2332,,,4.0,0.35,0.86
2007,Vancouver,2410,V3K,194.0,42,,,5.0,1.12,1.86
2007,Vancouver,2410,V3R,300.0,60,,,5.0,0.13,0.48
2007,Vancouver,2410,V5H,19.0,15,,,1.0,0.0,0.27
2007,Vancouver,2410,V5V,224.0,26,,,9.0,0.5,2.65
2007,Vancouver,2410,V7A,248.0,114,,,2.0,0.14,1.02
2007,Vancouver,2410,V7T,28.0,28,,,1.0,0.0,0.04
2007,Vancouver,2410,V4B,244.0,14,,,17.0,3.71,1.21
2007,Vancouver,2410,V4E,2.0,2,,,1.0,0.0,3.0
2007,Vancouver,2410,V5Y,245.0,6,,,41.0,5.67,2.67
2007,Vancouver,2410,V6X,397.0,8,,,50.0,7.88,6.13
2007,Vancouver,2410,V7S,70.0,63,,,1.0,0.05,0.16
2007,Vancouver,2410,V5C,18.0,18,,,1.0,0.0,0.22
2007,Vancouver,2410,V3H,75.0,59,,,1.0,0.0,1.34
2007,Vancouver,2410,V5W,53.0,45,,,1.0,0.09,0.42
2007,Vancouver,2410,V6H,117.0,7,,,17.0,4.14,2.57
2007,Vancouver,2410,V6N,40.0,39,,,1.0,0.0,0.64
2007,Vancouver,2410,V6P,68.0,49,,,1.0,0.12,0.49
2007,Vancouver,2410,V7E,51.0,41,,,1.0,0.0,0.27
2007,Vancouver,2410,V7K,3.0,3,,,1.0,0.0,0.0
2007,Vancouver,2410,V3V,176.0,102,,,2.0,0.0,0.83
2007,Vancouver,2410,V5B,49.0,42,,,1.0,0.0,0.21
2007,Vancouver,2410,V5E,289.0,16,,,18.0,2.69,0.19
2007,Vancouver,2410,V5S,41.0,39,,,1.0,0.05,0.49
2007,Vancouver,2410,V6R,153.0,38,,,4.0,0.53,0.68
2007,Vancouver,2410,V6V,28.0,16,,,2.0,0.13,5.69
2007,Vancouver,2410,V6Y,816.0,40,,,20.0,1.35,3.3
2007,Vancouver,2410,V1M,164.0,31,,,5.0,0.26,2.0
2007,Vancouver,2410,V3B,240.0,52,,,5.0,0.75,1.69
2007,Vancouver,2410,V3E,267.0,24,,,11.0,1.54,1.08
2007,Vancouver,2410,V3T,782.0,31,,,25.0,1.55,1.39
2007,Vancouver,2410,V6G,20.0,1,,,20.0,7.0,6.0
2007,Vancouver,2410,V7P,7.0,7,,,1.0,0.0,0.0
2007,Vancouver,2410,V6C,497.0,3,,,166.0,48.33,14.67
2007,Vancouver,2410,V7H,3.0,3,,,1.0,0.0,0.0
2007,Vancouver,2410,V7M,9.0,5,,,2.0,0.0,0.0
2007,Vancouver,2410,V7R,49.0,45,,,1.0,0.0,0.04
2007,Vancouver,2410,V3M,225.0,73,,,3.0,0.67,1.21
2007,Vancouver,2410,V4R,122.0,110,,,1.0,0.0,0.63
2007,Vancouver,2410,V5A,175.0,25,,,7.0,1.04,0.28
2007,Vancouver,2410,V4A,204.0,53,,,4.0,0.15,0.92
2007,Vancouver,2410,V4M,7.0,6,,,1.0,0.0,0.5
2007,Vancouver,2410,V6A,189.0,3,,,63.0,5.0,2.33
2007,Vancouver,2410,V6J,111.0,14,,,8.0,1.21,1.0
2007,Vancouver,2410,V3A,76.0,8,,,10.0,0.5,1.13
2007,Vancouver,2410,V5N,74.0,21,,,4.0,0.38,1.1
2007,Vancouver,2410,V6K,120.0,18,,,7.0,1.22,0.83
2007,Vancouver,2410,V4K,18.0,16,,,1.0,0.13,0.94
2007,Vancouver,2410,V5K,23.0,21,,,1.0,0.19,1.48
2007,Vancouver,2410,V5P,29.0,25,,,1.0,0.0,0.04
2007,Vancouver,2410,V7G,5.0,5,,,1.0,0.0,0.0
2007,Vancouver,2410,V0N,29.0,29,,,1.0,0.0,0.62
2007,Vancouver,2410,V3J,567.0,42,,,14.0,2.33,1.0
2007,Vancouver,2410,V3N,54.0,41,,,1.0,0.07,0.29
2007,Vancouver,2410,V5G,704.0,46,,,15.0,2.28,0.35
2007,Vancouver,2410,V5L,82.0,14,,,6.0,1.14,0.93
2007,Vancouver,2410,V6L,10.0,9,,,1.0,0.22,0.33
2007,Vancouver,2410,V6W,5.0,5,,,1.0,0.0,1.8
2007,Vancouver,2410,V7L,366.0,38,,,10.0,0.95,0.58
2007,Vancouver,2410,V5T,29.0,12,,,2.0,0.25,2.42
2007,Vancouver,2410,V6M,49.0,9,,,5.0,1.33,0.56
2007,Vancouver,2410,V3S,632.0,475,,,1.0,0.0,1.21
2007,Vancouver,2410,V3X,26.0,26,,,1.0,0.0,0.73
2007,Vancouver,2410,V4C,56.0,56,,,1.0,0.0,0.3
2007,Vancouver,2410,V5J,57.0,28,,,2.0,0.14,0.21
2007,Vancouver,2410,V5Z,199.0,11,,,18.0,2.36,1.27
2007,Vancouver,2410,V6S,18.0,18,,,1.0,0.0,0.94
2007,Vancouver,2410,V7N,6.0,6,,,1.0,0.0,0.0
2007,Vancouver,2410,V7V,16.0,16,,,1.0,0.0,0.44
2008,Vancouver,2410,V3N,362.0,71,,,5.0,0.35,0.32
2008,Vancouver,2410,V6H,10.0,8,,,1.0,0.5,0.63
2008,Vancouver,2410,V6V,47.0,20,,,2.0,0.4,3.1
2008,Vancouver,2410,V0N,25.0,23,,,1.0,0.09,0.26
2008,Vancouver,2410,V4A,40.0,40,,,1.0,0.0,0.65
2008,Vancouver,2410,V4K,56.0,52,,,1.0,0.17,0.29
2008,Vancouver,2410,V4L,11.0,11,,,1.0,0.09,0.09
2008,Vancouver,2410,V5B,46.0,43,,,1.0,0.0,0.53
2008,Vancouver,2410,V7B,2.0,1,,,2.0,2.0,0.0
2008,Vancouver,2410,V3V,117.0,75,,,2.0,0.0,1.48
2008,Vancouver,2410,V3X,33.0,33,,,1.0,0.0,0.48
2008,Vancouver,2410,V5R,84.0,55,,,2.0,0.24,1.0
2008,Vancouver,2410,V5T,29.0,9,,,3.0,1.0,2.0
2008,Vancouver,2410,V6X,111.0,5,,,22.0,2.6,8.0
2008,Vancouver,2410,nan,7340.0,1807,,,4.0,0.58,1.11
2008,Vancouver,2410,V5X,58.0,53,,,1.0,0.15,0.55
2008,Vancouver,2410,V6L,14.0,13,,,1.0,0.0,0.77
2008,Vancouver,2410,V3H,18.0,18,,,1.0,0.0,2.89
2008,Vancouver,2410,V3K,144.0,42,,,3.0,0.81,3.55
2008,Vancouver,2410,V3M,178.0,30,,,6.0,0.9,1.1
2008,Vancouver,2410,V4M,8.0,8,,,1.0,0.0,0.5
2008,Vancouver,2410,V4W,47.0,32,,,1.0,0.81,0.59
2008,Vancouver,2410,V5G,314.0,53,,,6.0,0.89,0.28
2008,Vancouver,2410,V6W,9.0,6,,,2.0,1.0,1.0
2008,Vancouver,2410,V7H,2.0,2,,,1.0,0.0,0.0
2008,Vancouver,2410,V3B,127.0,42,,,3.0,0.5,1.07
2008,Vancouver,2410,V3L,290.0,16,,,18.0,2.19,0.56
2008,Vancouver,2410,V4N,195.0,97,,,2.0,0.06,0.98
2008,Vancouver,2410,V5N,132.0,42,,,3.0,0.33,0.81
2008,Vancouver,2410,V6M,34.0,24,,,1.0,0.42,0.29
2008,Vancouver,2410,V7C,120.0,75,,,2.0,0.73,0.47
2008,Vancouver,2410,V7T,33.0,24,,,1.0,0.21,0.13
2008,Vancouver,2410,V5E,40.0,24,,,2.0,0.42,0.29
2008,Vancouver,2410,V6R,80.0,60,,,1.0,0.07,0.32
2008,Vancouver,2410,V6Y,825.0,51,,,16.0,1.73,6.29
2008,Vancouver,2410,V7A,203.0,117,,,2.0,0.79,0.69
2008,Vancouver,2410,V1M,296.0,14,,,21.0,1.29,0.79
2008,Vancouver,2410,V3A,125.0,7,,,18.0,1.71,0.29
2008,Vancouver,2410,V4B,24.0,13,,,2.0,1.08,0.85
2008,Vancouver,2410,V5P,20.0,18,,,1.0,0.0,0.61
2008,Vancouver,2410,V2X,97.0,54,,,2.0,0.11,0.13
2008,Vancouver,2410,V2Y,11.0,4,,,3.0,0.0,2.25
2008,Vancouver,2410,V2Z,56.0,48,,,1.0,0.33,0.25
2008,Vancouver,2410,V7L,59.0,34,,,2.0,0.41,0.15
2008,Vancouver,2410,V6J,144.0,14,,,10.0,1.29,0.86
2008,Vancouver,2410,V7V,29.0,15,,,2.0,0.33,0.4
2008,Vancouver,2410,V4R,212.0,178,,,1.0,0.0,2.29
2008,Vancouver,2410,V6A,176.0,4,,,44.0,5.25,0.0
2008,Vancouver,2410,V6N,48.0,47,,,1.0,0.04,0.21
2008,Vancouver,2410,V3C,100.0,18,,,6.0,1.56,1.78
2008,Vancouver,2410,V5C,187.0,32,,,6.0,1.0,0.25
2008,Vancouver,2410,V7S,92.0,78,,,1.0,0.03,0.45
2008,Vancouver,2410,V3Y,148.0,6,,,25.0,3.33,4.0
2008,Vancouver,2410,V5H,33.0,26,,,1.0,0.0,0.15
2008,Vancouver,2410,V5J,407.0,42,,,10.0,0.55,0.38
2008,Vancouver,2410,V5K,125.0,26,,,5.0,0.38,1.19
2008,Vancouver,2410,V5A,156.0,9,,,17.0,0.78,0.22
2008,Vancouver,2410,V3R,112.0,49,,,2.0,0.08,0.84
2008,Vancouver,2410,V3W,188.0,92,,,2.0,0.04,0.92
2008,Vancouver,2410,V5S,39.0,36,,,1.0,0.17,0.47
2008,Vancouver,2410,V2W,12.0,12,,,1.0,0.0,1.17
2008,Vancouver,2410,V3T,1228.0,29,,,42.0,3.52,1.66
2008,Vancouver,2410,V4E,12.0,4,,,3.0,0.0,0.5
2008,Vancouver,2410,V6P,87.0,74,,,1.0,0.15,0.3
2008,Vancouver,2410,V5Z,126.0,32,,,4.0,1.0,1.16
2008,Vancouver,2410,V7M,35.0,4,,,9.0,1.5,0.25
2008,Vancouver,2410,V7N,8.0,8,,,1.0,0.0,0.13
2008,Vancouver,2410,V7R,38.0,38,,,1.0,0.0,0.13
2008,Vancouver,2410,V5M,40.0,35,,,1.0,0.23,0.37
2008,Vancouver,2410,V6K,103.0,25,,,4.0,0.48,0.48
2008,Vancouver,2410,V7G,7.0,7,,,1.0,0.0,0.14
2008,Vancouver,2410,V3S,737.0,403,,,2.0,0.1,1.42
2008,Vancouver,2410,V4C,212.0,135,,,2.0,0.02,0.79
2008,Vancouver,2410,V5W,63.0,52,,,1.0,0.27,0.42
2008,Vancouver,2410,V3E,1300.0,145,,,9.0,0.99,1.34
2008,Vancouver,2410,V5V,94.0,28,,,3.0,0.32,2.11
2008,Vancouver,2410,V5Y,993.0,24,,,41.0,5.13,1.58
2008,Vancouver,2410,V6S,19.0,19,,,1.0,0.0,0.32
2008,Vancouver,2410,V7K,2.0,2,,,1.0,0.0,0.5
2008,Vancouver,2410,V7W,5.0,5,,,1.0,0.0,0.8
2008,Vancouver,2410,V7J,173.0,9,,,19.0,1.44,2.33
2008,Vancouver,2410,V3J,83.0,48,,,2.0,1.29,0.69
2008,Vancouver,2410,V5L,79.0,13,,,6.0,0.69,1.08
2008,Vancouver,2410,V7E,60.0,42,,,1.0,0.48,1.48
2008,Vancouver,2410,V7P,7.0,7,,,1.0,0.0,0.0
2009,Vancouver,2410,V7H,96.0,22,,,4.0,0.18,1.14
2009,Vancouver,2410,V7V,6.0,6,,,1.0,0.0,1.67
2009,Vancouver,2410,V4N,137.0,98,,,1.0,0.0,1.1
2009,Vancouver,2410,V6L,8.0,8,,,1.0,0.0,0.13
2009,Vancouver,2410,V7B,2.0,1,,,2.0,2.0,0.0
